N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,eval_mode,train_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
102,0.20560371379057563,0.2352941334247589,0.5882353186607361,0.4107905982905983,0.14945655067761737,mmlu:college_physics,test,16.476771902292967,llama2_7b,choice,choice,,,,
11,0.2262939594008706,0.5454545617103577,0.7272727489471436,0.7666666666666666,0.14545745741237293,mmlu:computer_security,validation,1.7669359873980284,llama2_7b,choice,choice,,,,
100,0.08229195713996887,0.5699999928474426,0.6200000047683716,0.5889432884536924,0.04297178506851198,mmlu:computer_security,test,13.451789932325482,llama2_7b,choice,choice,,,,
26,0.1780651154426428,0.38461539149284363,0.6153846383094788,0.30625,0.09215448452876167,mmlu:conceptual_physics,validation,3.0050630681216717,llama2_7b,choice,choice,,,,
235,0.0895193411948833,0.4382978677749634,0.5531914830207825,0.4875330979699912,0.05108721332347135,mmlu:conceptual_physics,test,25.590828832238913,llama2_7b,choice,choice,,,,
12,0.24002027014891306,0.25,0.5,0.40740740740740744,0.2536396086215973,mmlu:econometrics,validation,2.4367073588073254,llama2_7b,choice,choice,,,,
114,0.13919230406744434,0.28947368264198303,0.5175438523292542,0.6632996632996633,0.06371891707704774,mmlu:econometrics,test,22.304980332031846,llama2_7b,choice,choice,,,,
16,0.20740997791290283,0.5625,0.5625,0.5079365079365079,0.06343083083629608,mmlu:electrical_engineering,validation,2.3317400235682726,llama2_7b,choice,choice,,,,
145,0.07344877617112522,0.41379308700561523,0.4965517222881317,0.5070588235294118,0.11910434879105664,mmlu:electrical_engineering,test,20.102646818384528,llama2_7b,choice,choice,,,,
41,0.11478738377733928,0.2682926654815674,0.2926829159259796,0.23636363636363636,0.31048077344894415,mmlu:elementary_mathematics,validation,7.325057651847601,llama2_7b,choice,choice,,,,
378,0.08419816109238477,0.23280422389507294,0.35449734330177307,0.49847178683385573,0.23830196466395465,mmlu:elementary_mathematics,test,65.3096985630691,llama2_7b,choice,choice,,,,
14,0.1309523582458496,0.2142857313156128,0.5714285969734192,0.4848484848484848,0.019469712461744035,mmlu:formal_logic,validation,2.818988861516118,llama2_7b,choice,choice,,,,
126,0.0734056854058826,0.3968254327774048,0.5714285969734192,0.42723684210526314,0.03321427485299485,mmlu:formal_logic,test,24.765106216073036,llama2_7b,choice,choice,,,,
10,0.31112129986286163,0.0,0.699999988079071,,0.17404152154922486,mmlu:global_facts,validation,1.5166646633297205,llama2_7b,choice,choice,,,,
100,0.09453950107097625,0.29999998211860657,0.5399999618530273,0.575,0.03638427734375002,mmlu:global_facts,test,13.929199172183871,llama2_7b,choice,choice,,,,
32,0.15929202921688557,0.34375,0.53125,0.6883116883116883,0.10242722928524017,mmlu:high_school_biology,validation,5.637511946260929,llama2_7b,choice,choice,,,,
310,0.06557648556847727,0.4838709533214569,0.5354838371276855,0.6352916666666666,0.11037631765488656,mmlu:high_school_biology,test,53.75652096234262,llama2_7b,choice,choice,,,,
22,0.14563547616655179,0.3636363744735718,0.5909091234207153,0.75,0.028401613235473657,mmlu:high_school_chemistry,validation,3.91570982709527,llama2_7b,choice,choice,,,,
203,0.07429527751917911,0.37438422441482544,0.467980295419693,0.572057604641525,0.1288869025672011,mmlu:high_school_chemistry,test,34.00432981736958,llama2_7b,choice,choice,,,,
9,0.2763041125403509,0.6666666865348816,0.5555555820465088,0.44444444444444453,0.16296800639894274,mmlu:high_school_computer_science,validation,2.8140939939767122,llama2_7b,choice,choice,,,,
100,0.0944753623008728,0.3799999952316284,0.5399999618530273,0.5093378607809848,0.04723222017288211,mmlu:high_school_computer_science,test,29.839746069163084,llama2_7b,choice,choice,,,,
22,0.14493492787534543,0.7272727489471436,0.5909091234207153,0.71875,0.15312095121903854,mmlu:high_school_geography,validation,2.958738751709461,llama2_7b,choice,choice,,,,
198,0.1304760573789327,0.5,0.5404040217399597,0.6118253239465361,0.07624389968737208,mmlu:high_school_geography,test,25.896811408922076,llama2_7b,choice,choice,,,,
21,0.11912707345826284,0.5714285969734192,0.5714285969734192,0.7962962962962964,0.21196970485505606,mmlu:high_school_government_and_politics,validation,3.3030982799828053,llama2_7b,choice,choice,,,,
193,0.08869219598374835,0.6891191601753235,0.6994818449020386,0.6917293233082706,0.07432579067704591,mmlu:high_school_government_and_politics,test,29.972379161044955,llama2_7b,choice,choice,,,,
43,0.1393191038176071,0.3255814015865326,0.3255814015865326,0.4950738916256158,0.32322829684545823,mmlu:high_school_macroeconomics,validation,5.837242271751165,llama2_7b,choice,choice,,,,
390,0.039585466644702826,0.4435897469520569,0.4871794879436493,0.5960816174316081,0.15655254736924784,mmlu:high_school_macroeconomics,test,51.94055180065334,llama2_7b,choice,choice,,,,
29,0.1322748599381282,0.4482758641242981,0.5517241358757019,0.2764423076923077,0.10466700381246109,mmlu:high_school_mathematics,validation,4.992088476195931,llama2_7b,choice,choice,,,,
270,0.03766621925212718,0.277777761220932,0.5629629492759705,0.5290940170940172,0.03598802288373314,mmlu:high_school_mathematics,test,44.963910123333335,llama2_7b,choice,choice,,,,
26,0.20842720568180087,0.3461538553237915,0.46153849363327026,0.8104575163398693,0.1371720845882709,mmlu:high_school_microeconomics,validation,3.5309529714286327,llama2_7b,choice,choice,,,,
238,0.07028368027771217,0.4495798647403717,0.4621849060058594,0.60134122850824,0.15016937105595568,mmlu:high_school_microeconomics,test,32.00711353123188,llama2_7b,choice,choice,,,,
17,0.10082907361142777,0.29411765933036804,0.4117647111415863,0.6666666666666666,0.1405720815939062,mmlu:high_school_physics,validation,3.1955163329839706,llama2_7b,choice,choice,,,,
151,0.097967157103368,0.29139071702957153,0.3708609342575073,0.47249362786745963,0.19669370777559597,mmlu:high_school_physics,test,27.085375675931573,llama2_7b,choice,choice,,,,
60,0.1589977249503136,0.7000000476837158,0.7000000476837158,0.6223544973544973,0.05401192605495453,mmlu:high_school_psychology,validation,10.274143740534782,llama2_7b,choice,choice,,,,
545,0.07737777763550435,0.6366972327232361,0.6238532066345215,0.6080473321107327,0.03314379366166004,mmlu:high_school_psychology,test,93.17686454206705,llama2_7b,choice,choice,,,,
23,0.13274553677310116,0.43478262424468994,0.52173912525177,0.6615384615384615,0.11784571409225462,mmlu:high_school_statistics,validation,5.87848187610507,llama2_7b,choice,choice,,,,
216,0.10100761635435954,0.2638888955116272,0.47685185074806213,0.528246717422487,0.09004014840832465,mmlu:high_school_statistics,test,57.41032235696912,llama2_7b,choice,choice,,,,
22,0.28292583470994775,0.6818181872367859,0.6818181872367859,0.3047619047619048,0.11339545249938962,mmlu:high_school_us_history,validation,20.840260319411755,llama2_7b,choice,choice,,,,
204,0.11426834499134737,0.593137264251709,0.5882353186607361,0.5993726974011748,0.057781024014248554,mmlu:high_school_us_history,test,192.3648624792695,llama2_7b,choice,choice,,,,
23,0.28406256307726324,0.6521739363670349,0.6086956858634949,0.5625,0.12107882033223688,mmlu:human_aging,validation,2.7200655229389668,llama2_7b,choice,choice,,,,
223,0.07760624233382703,0.5426009297370911,0.5156950950622559,0.6002268676065468,0.11367552403377312,mmlu:human_aging,test,25.19706372730434,llama2_7b,choice,choice,,,,
12,0.25977308054765064,0.5833333730697632,0.75,0.8,0.14709811906019848,mmlu:human_sexuality,validation,1.5404964126646519,llama2_7b,choice,choice,,,,
131,0.08252456943497402,0.5496183037757874,0.5343511700630188,0.4835216572504708,0.06327606976487256,mmlu:human_sexuality,test,16.49324679747224,llama2_7b,choice,choice,,,,
13,0.20696626488979047,0.8461538553237915,0.692307710647583,0.5909090909090908,0.08014108584477349,mmlu:international_law,validation,2.9129910990595818,llama2_7b,choice,choice,,,,
121,0.06712943980516481,0.6280991435050964,0.6694214344024658,0.572953216374269,0.13723174845876773,mmlu:international_law,test,24.567989794537425,llama2_7b,choice,choice,,,,
11,0.2205446470867504,0.5454545617103577,0.6363636255264282,0.7333333333333333,0.07360533692620015,mmlu:jurisprudence,validation,1.6195929236710072,llama2_7b,choice,choice,,,,
108,0.11856746701178728,0.5092592835426331,0.5833333134651184,0.5396226415094341,0.015692012729468192,mmlu:jurisprudence,test,14.644767370074987,llama2_7b,choice,choice,,,,
18,0.170874469810062,0.7222222089767456,0.6111111044883728,0.4153846153846154,0.08513174785508051,mmlu:logical_fallacies,validation,2.6890346463769674,llama2_7b,choice,choice,,,,
163,0.10552868137330366,0.5521472096443176,0.5398772954940796,0.39299847792998477,0.056185433103994334,mmlu:logical_fallacies,test,24.066171804443,llama2_7b,choice,choice,,,,
11,0.16178627176718277,0.1818181872367859,0.8181818723678589,0.7777777777777779,0.24075741117650812,mmlu:machine_learning,validation,2.335583198815584,llama2_7b,choice,choice,,,,
112,0.06483048679573196,0.4017857313156128,0.6160714626312256,0.4409618573797678,0.03015659004449844,mmlu:machine_learning,test,22.897380851209164,llama2_7b,choice,choice,,,,
11,0.31467008048837836,0.27272728085517883,0.5454545617103577,0.625,0.32105164636265154,mmlu:management,validation,1.2088628131896257,llama2_7b,choice,choice,,,,
103,0.10779039836624293,0.6019417643547058,0.6116504669189453,0.6172305271439811,0.02771427619804458,mmlu:management,test,10.674634316936135,llama2_7b,choice,choice,,,,
25,0.21100118041038513,0.7999999523162842,0.7199999690055847,0.6799999999999999,0.12131827592849737,mmlu:marketing,validation,3.5633022896945477,llama2_7b,choice,choice,,,,
234,0.08511733282835057,0.6837607026100159,0.6452991962432861,0.6290962837837838,0.04110696249537998,mmlu:marketing,test,31.773401096463203,llama2_7b,choice,choice,,,,
11,0.2489505030892112,0.8181818723678589,0.7272727489471436,0.7777777777777778,0.09793613173744894,mmlu:medical_genetics,validation,1.5054234750568867,llama2_7b,choice,choice,,,,
100,0.08966358572244644,0.4699999988079071,0.6499999761581421,0.5660377358490566,0.0674854761362076,mmlu:medical_genetics,test,12.398951252922416,llama2_7b,choice,choice,,,,
38,0.21275872776382848,0.34210526943206787,0.6052631735801697,0.6230769230769231,0.03026136599088972,mmlu:moral_disputes,validation,6.173713486641645,llama2_7b,choice,choice,,,,
346,0.08811942276927087,0.48554912209510803,0.5404624342918396,0.5130584537185661,0.058494607492678416,mmlu:moral_disputes,test,55.22882004454732,llama2_7b,choice,choice,,,,
33,0.13644179250254776,0.6363636255264282,0.575757622718811,0.4722222222222222,0.12151374238910098,mmlu:nutrition,validation,6.487211646512151,llama2_7b,choice,choice,,,,
306,0.0441471742453918,0.5032680034637451,0.5686274766921997,0.5149521531100478,0.025430692371979285,mmlu:nutrition,test,59.77151466906071,llama2_7b,choice,choice,,,,
34,0.25040046783054576,0.38235294818878174,0.5882353186607361,0.6483516483516484,0.02026970596874463,mmlu:philosophy,validation,4.196507362648845,llama2_7b,choice,choice,,,,
311,0.06003534678860875,0.5787781476974487,0.5852090120315552,0.49715860899067,0.012713284162846415,mmlu:philosophy,test,36.91014058329165,llama2_7b,choice,choice,,,,
35,0.18100049325398032,0.4000000059604645,0.5428571701049805,0.7244897959183674,0.06101876667567659,mmlu:prehistory,validation,6.359579963609576,llama2_7b,choice,choice,,,,
324,0.0783309977915552,0.5154321193695068,0.540123462677002,0.5930813532171326,0.06326554034963065,mmlu:prehistory,test,57.12331681884825,llama2_7b,choice,choice,,,,
69,0.11339120933975,0.42028987407684326,0.52173912525177,0.5849137931034483,0.06577050167581311,mmlu:professional_psychology,validation,13.302802801132202,llama2_7b,choice,choice,,,,
612,0.03712628182827258,0.43627452850341797,0.5098039507865906,0.5829669434945448,0.07394345046258441,mmlu:professional_psychology,test,113.0986611135304,llama2_7b,choice,choice,,,,
12,0.18629899869362515,0.4166666865348816,0.4166666865348816,0.6857142857142857,0.21131008863449097,mmlu:public_relations,validation,1.8974136039614677,llama2_7b,choice,choice,,,,
110,0.10156022689559242,0.5363636016845703,0.5272727012634277,0.49551345962113663,0.06830546097321948,mmlu:public_relations,test,15.653393736109138,llama2_7b,choice,choice,,,,
27,0.08400083250469632,0.4444444477558136,0.7037037014961243,0.525,0.13732732666863334,mmlu:security_studies,validation,11.595628520473838,llama2_7b,choice,choice,,,,
245,0.06508886680311085,0.4734693765640259,0.5551019906997681,0.5990711039828922,0.04980817425007723,mmlu:security_studies,test,106.90027994848788,llama2_7b,choice,choice,,,,
22,0.1622227254238996,0.6363636255264282,0.7727273106575012,0.6428571428571429,0.1712795197963715,mmlu:sociology,validation,3.25053153000772,llama2_7b,choice,choice,,,,
201,0.08522436764109788,0.6368159055709839,0.641791045665741,0.5849208047945206,0.0427131089405041,mmlu:sociology,test,29.54241755604744,llama2_7b,choice,choice,,,,
11,0.22170420126481488,0.4545454680919647,0.7272727489471436,0.6666666666666667,0.3139891895380887,mmlu:us_foreign_policy,validation,1.6696903984993696,llama2_7b,choice,choice,,,,
100,0.06871068000793457,0.6499999761581421,0.6200000047683716,0.5323076923076924,0.03150077521800995,mmlu:us_foreign_policy,test,13.833071082830429,llama2_7b,choice,choice,,,,
18,0.2937471899721358,0.3888888955116272,0.3888888955116272,0.5454545454545454,0.22020974424150255,mmlu:virology,validation,2.727407243102789,llama2_7b,choice,choice,,,,
166,0.14781458370656855,0.40963852405548096,0.45783132314682007,0.48041716686674674,0.13984699780682483,mmlu:virology,test,20.783252565190196,llama2_7b,choice,choice,,,,
19,0.26303477193179886,0.7894737124443054,0.5789473652839661,0.33333333333333337,0.023280501365661604,mmlu:world_religions,validation,1.9121555592864752,llama2_7b,choice,choice,,,,
171,0.13904649681515163,0.7017543911933899,0.584795355796814,0.4673202614379085,0.047359796643954254,mmlu:world_religions,test,16.482988072559237,llama2_7b,choice,choice,,,,
14,0.12996737446103776,0.6428571939468384,0.6428571939468384,0.5111111111111111,0.09315825360161917,mmlu:anatomy,validation,6.900878330692649,mistral_7b,choice,choice,,,,
135,0.07770858980991223,0.5703703761100769,0.5925925970077515,0.5746753246753247,0.1369591412720857,mmlu:anatomy,test,18.573558688163757,mistral_7b,choice,choice,,,,
16,0.18127261102199554,0.6875,0.6875,0.6363636363636364,0.13738234713673592,mmlu:astronomy,validation,4.80920416675508,mistral_7b,choice,choice,,,,
152,0.1195880966751199,0.6578947305679321,0.6578947305679321,0.6236538461538461,0.030846629487840716,mmlu:astronomy,test,27.855041267350316,mistral_7b,choice,choice,,,,
11,0.31494476578452363,0.5454545617103577,0.5454545617103577,0.7666666666666666,0.2869887731292031,mmlu:business_ethics,validation,2.008247660472989,mistral_7b,choice,choice,,,,
100,0.10406364679336545,0.5899999737739563,0.6100000143051147,0.7618850764778834,0.11019589245319368,mmlu:business_ethics,test,18.359369644895196,mistral_7b,choice,choice,,,,
29,0.19262660474612794,0.6206896305084229,0.6206896305084229,0.5277777777777778,0.19972294774548766,mmlu:clinical_knowledge,validation,5.2810179609805346,mistral_7b,choice,choice,,,,
265,0.10500043967984758,0.6754717230796814,0.6679245233535767,0.6203066129660908,0.07683165770656658,mmlu:clinical_knowledge,test,35.642249673604965,mistral_7b,choice,choice,,,,
16,0.1876346506178379,0.625,0.625,0.525,0.1940699815750122,mmlu:college_biology,validation,2.5040186401456594,mistral_7b,choice,choice,,,,
144,0.04377846585379708,0.7291666865348816,0.7361111044883728,0.5881562881562881,0.07579029517041312,mmlu:college_biology,test,23.260797187685966,mistral_7b,choice,choice,,,,
8,0.32298047840595245,0.25,0.375,0.5,0.5149664357304573,mmlu:college_chemistry,validation,1.539071448147297,mistral_7b,choice,choice,,,,
100,0.0650123029947281,0.4699999988079071,0.5699999928474426,0.43115214773183463,0.16361966609954837,mmlu:college_chemistry,test,19.048842331394553,mistral_7b,choice,choice,,,,
11,0.09047955816442316,0.4545454680919647,0.6363636255264282,0.7,0.20047935030677105,mmlu:college_computer_science,validation,2.8671998139470816,mistral_7b,choice,choice,,,,
100,0.17411124080419543,0.5399999618530273,0.550000011920929,0.6340579710144928,0.11115193128585817,mmlu:college_computer_science,test,25.528169836848974,mistral_7b,choice,choice,,,,
11,0.09765914353457364,0.27272728085517883,0.3636363744735718,0.7916666666666666,0.29694473201578314,mmlu:college_mathematics,validation,2.0621987506747246,mistral_7b,choice,choice,,,,
100,0.06678379207849502,0.32999998331069946,0.5,0.57756671189507,0.111821004152298,mmlu:college_mathematics,test,17.138910908252,mistral_7b,choice,choice,,,,
22,0.20038289509036328,0.5454545617103577,0.5454545617103577,0.6,0.1706171360882846,mmlu:college_medicine,validation,3.5792223569005728,mistral_7b,choice,choice,,,,
173,0.057301384865204044,0.6300578117370605,0.5838150382041931,0.48193807339449546,0.0605462451890714,mmlu:college_medicine,test,32.257443871349096,mistral_7b,choice,choice,,,,
11,0.2806849073279988,0.3636363744735718,0.6363636255264282,1.0,0.28586170348254114,mmlu:college_physics,validation,1.80822647921741,mistral_7b,choice,choice,,,,
102,0.11120533592560713,0.4215686321258545,0.5196078419685364,0.6255419787150178,0.10728285826888741,mmlu:college_physics,test,15.057779336348176,mistral_7b,choice,choice,,,,
11,0.37076828154650604,0.8181818723678589,0.8181818723678589,0.5833333333333333,0.15744454210454767,mmlu:computer_security,validation,1.692227741703391,mistral_7b,choice,choice,,,,
100,0.06696448236703875,0.7699999809265137,0.7299999594688416,0.5115753811405985,0.1008183240890503,mmlu:computer_security,test,12.335902992635965,mistral_7b,choice,choice,,,,
26,0.25595321219701034,0.46153849363327026,0.5769230723381042,0.8809523809523809,0.09697652321595411,mmlu:conceptual_physics,validation,2.722386533394456,mistral_7b,choice,choice,,,,
235,0.05044980708588945,0.591489315032959,0.5999999642372131,0.575089928057554,0.050916964449781055,mmlu:conceptual_physics,test,22.86325116083026,mistral_7b,choice,choice,,,,
12,0.23041644444068274,0.6666666865348816,0.6666666865348816,0.59375,0.3563651293516159,mmlu:econometrics,validation,2.458368131890893,mistral_7b,choice,choice,,,,
114,0.08587186299917991,0.5087719559669495,0.5,0.5160098522167488,0.23589301893585607,mmlu:econometrics,test,20.99887770973146,mistral_7b,choice,choice,,,,
16,0.25773022696375847,0.625,0.625,0.7833333333333333,0.10830226168036461,mmlu:electrical_engineering,validation,2.2930477634072304,mistral_7b,choice,choice,,,,
145,0.08545136287294586,0.5793103575706482,0.5586206912994385,0.5971896955503513,0.16997714083770227,mmlu:electrical_engineering,test,18.871783209964633,mistral_7b,choice,choice,,,,
41,0.09747468407561138,0.4146341383457184,0.4878048598766327,0.4877450980392157,0.1592305229931343,mmlu:elementary_mathematics,validation,6.916900048032403,mistral_7b,choice,choice,,,,
378,0.06201344381564508,0.41534391045570374,0.4259259104728699,0.5342104504712224,0.19170564980733962,mmlu:elementary_mathematics,test,60.795031985268,mistral_7b,choice,choice,,,,
14,0.34706552752426695,0.2857142984867096,0.4285714626312256,0.55,0.2299527483327048,mmlu:formal_logic,validation,2.83414039388299,mistral_7b,choice,choice,,,,
126,0.08840034902095796,0.3888889253139496,0.4126984477043152,0.6679035250463822,0.24535601621582395,mmlu:formal_logic,test,24.30702757462859,mistral_7b,choice,choice,,,,
10,0.20264226198196417,0.6000000238418579,0.6000000238418579,0.5416666666666666,0.26713984012603764,mmlu:global_facts,validation,1.4833593219518661,mistral_7b,choice,choice,,,,
100,0.059538078308105466,0.32999998331069946,0.4099999964237213,0.5230664857530529,0.22681966066360473,mmlu:global_facts,test,12.823168417438865,mistral_7b,choice,choice,,,,
32,0.11322943214327094,0.6875,0.65625,0.5681818181818181,0.09114343114197254,mmlu:high_school_biology,validation,5.266344899311662,mistral_7b,choice,choice,,,,
310,0.04629246554067055,0.7645161151885986,0.7709677219390869,0.57230795907751,0.08074413807161396,mmlu:high_school_biology,test,51.24381942488253,mistral_7b,choice,choice,,,,
22,0.2628293985670263,0.40909093618392944,0.5,0.5982905982905983,0.17081747542728082,mmlu:high_school_chemistry,validation,3.714094990864396,mistral_7b,choice,choice,,,,
203,0.05231280015607186,0.5024630427360535,0.5665024518966675,0.6226946224034168,0.03569671790588079,mmlu:high_school_chemistry,test,32.676734644919634,mistral_7b,choice,choice,,,,
9,0.3007135225666894,0.6666666865348816,0.7777777910232544,0.6666666666666666,0.07208838727739121,mmlu:high_school_computer_science,validation,2.726333012804389,mistral_7b,choice,choice,,,,
100,0.13785880148410795,0.7299999594688416,0.6800000071525574,0.7295788939624556,0.067319170832634,mmlu:high_school_computer_science,test,28.579054525122046,mistral_7b,choice,choice,,,,
22,0.14824948256666012,0.8181818723678589,0.8181818723678589,0.4722222222222222,0.20919781381433658,mmlu:high_school_geography,validation,2.7114270869642496,mistral_7b,choice,choice,,,,
198,0.030429966220952065,0.7979797720909119,0.7676767706871033,0.4923259493670886,0.07984507294616311,mmlu:high_school_geography,test,23.248333239927888,mistral_7b,choice,choice,,,,
21,0.16606875402586804,0.8571428656578064,0.8095238208770752,0.5,0.17794033743086313,mmlu:high_school_government_and_politics,validation,4.29501742683351,mistral_7b,choice,choice,,,,
193,0.06839079792017766,0.8860103487968445,0.8704662919044495,0.5692450824029771,0.136548253538695,mmlu:high_school_government_and_politics,test,26.409594463184476,mistral_7b,choice,choice,,,,
43,0.07352438915607543,0.6511628031730652,0.6279069781303406,0.4880952380952381,0.18694384569345518,mmlu:high_school_macroeconomics,validation,5.155675815418363,mistral_7b,choice,choice,,,,
390,0.08413507013748853,0.656410276889801,0.6435897350311279,0.6325792910447761,0.06920108474217929,mmlu:high_school_macroeconomics,test,46.56537272967398,mistral_7b,choice,choice,,,,
29,0.09171333189668326,0.20689654350280762,0.517241358757019,0.3152173913043478,0.04430953387556406,mmlu:high_school_mathematics,validation,4.733928699046373,mistral_7b,choice,choice,,,,
270,0.052982342574331515,0.31111109256744385,0.5407407283782959,0.5313620071684587,0.033069910164232594,mmlu:high_school_mathematics,test,42.76439682021737,mistral_7b,choice,choice,,,,
26,0.16145830773390257,0.7692307829856873,0.7692307829856873,0.6291666666666667,0.14880162248244655,mmlu:high_school_microeconomics,validation,3.2668863218277693,mistral_7b,choice,choice,,,,
238,0.03960399868107643,0.6638655662536621,0.6512605547904968,0.5417325949367088,0.048546051778713226,mmlu:high_school_microeconomics,test,29.07836513593793,mistral_7b,choice,choice,,,,
17,0.21038203379687137,0.23529411852359772,0.29411765933036804,0.36538461538461536,0.30939796041039863,mmlu:high_school_physics,validation,3.0680196154862642,mistral_7b,choice,choice,,,,
151,0.05913235355686669,0.3509933650493622,0.42384105920791626,0.5569888332691568,0.19977649434512815,mmlu:high_school_physics,test,25.290863344445825,mistral_7b,choice,choice,,,,
60,0.06841527173916499,0.8833333849906921,0.8500000238418579,0.5606469002695419,0.13855856955051424,mmlu:high_school_psychology,validation,9.125818120315671,mistral_7b,choice,choice,,,,
545,0.029738220162347888,0.8183486461639404,0.8110091686248779,0.5781242922498528,0.07537773038269181,mmlu:high_school_psychology,test,99.40506782010198,mistral_7b,choice,choice,,,,
23,0.13216069729431817,0.52173912525177,0.5652173757553101,0.7651515151515151,0.1834845983463785,mmlu:high_school_statistics,validation,5.7802034467458725,mistral_7b,choice,choice,,,,
216,0.09823555347544176,0.5740740895271301,0.5787037014961243,0.5715287517531558,0.10346362739801407,mmlu:high_school_statistics,test,64.7016843110323,mistral_7b,choice,choice,,,,
22,0.17673563008958643,0.7727273106575012,0.4545454680919647,0.2588235294117647,0.14486358111554928,mmlu:high_school_us_history,validation,28.341008411720395,mistral_7b,choice,choice,,,,
204,0.04254282411991383,0.779411792755127,0.6715686321258545,0.490146750524109,0.07282461401294259,mmlu:high_school_us_history,test,212.34785528481007,mistral_7b,choice,choice,,,,
23,0.23292865960494333,0.739130437374115,0.739130437374115,0.6421568627450981,0.057085000950357186,mmlu:human_aging,validation,3.5626484230160713,mistral_7b,choice,choice,,,,
223,0.05373704019148788,0.6995515823364258,0.6995515823364258,0.6003635667814772,0.06588717666976655,mmlu:human_aging,test,40.193662099540234,mistral_7b,choice,choice,,,,
12,0.20912925402323407,0.5833333730697632,0.5,0.5714285714285714,0.22244475781917572,mmlu:human_sexuality,validation,5.124710857868195,mistral_7b,choice,choice,,,,
131,0.10510530135103764,0.8015267252922058,0.7786259651184082,0.543040293040293,0.06065978758207715,mmlu:human_sexuality,test,27.74469219148159,mistral_7b,choice,choice,,,,
13,0.1015930359180157,0.9230769872665405,0.9230769872665405,0.3333333333333333,0.1436073596660907,mmlu:international_law,validation,5.573058422654867,mistral_7b,choice,choice,,,,
121,0.03842827061976283,0.7933883666992188,0.7933883666992188,0.5447916666666667,0.0672643519630117,mmlu:international_law,test,30.586700968444347,mistral_7b,choice,choice,,,,
11,0.20057660612193018,0.6363636255264282,0.6363636255264282,0.3214285714285714,0.11449221589348535,mmlu:jurisprudence,validation,2.3397167213261127,mistral_7b,choice,choice,,,,
108,0.11406420226450321,0.8148148059844971,0.7777777910232544,0.6417613636363637,0.08062554178414522,mmlu:jurisprudence,test,19.95385342463851,mistral_7b,choice,choice,,,,
18,0.20586354533831278,0.7222222089767456,0.7222222089767456,0.4461538461538462,0.23967329661051429,mmlu:logical_fallacies,validation,4.614934302866459,mistral_7b,choice,choice,,,,
163,0.1014370464839818,0.8098159432411194,0.8098159432411194,0.6152248289345064,0.0761516233163377,mmlu:logical_fallacies,test,28.66947010718286,mistral_7b,choice,choice,,,,
11,0.19773347269405017,0.27272728085517883,0.3636363744735718,0.35416666666666663,0.4017841436646201,mmlu:machine_learning,validation,4.488347319886088,mistral_7b,choice,choice,,,,
112,0.13094645525727952,0.3750000298023224,0.6339285969734192,0.6273809523809524,0.13324221596121788,mmlu:machine_learning,test,28.655738012865186,mistral_7b,choice,choice,,,,
11,0.16335472735491666,0.9090909361839294,0.8181818723678589,0.3,0.17486622116782446,mmlu:management,validation,4.243023140355945,mistral_7b,choice,choice,,,,
103,0.0489254851364395,0.7961165308952332,0.7864077687263489,0.6652148664343787,0.11301341160987184,mmlu:management,test,21.73155884258449,mistral_7b,choice,choice,,,,
25,0.07497458100318907,0.8799999952316284,0.8399999737739563,0.7424242424242424,0.187140908241272,mmlu:marketing,validation,6.812600765377283,mistral_7b,choice,choice,,,,
234,0.04650758295996573,0.8632479310035706,0.8504273891448975,0.6409344059405941,0.16771709460478568,mmlu:marketing,test,41.49112240411341,mistral_7b,choice,choice,,,,
11,0.1311386904933236,1.0,1.0,,0.19026018272746695,mmlu:medical_genetics,validation,2.9402000587433577,mistral_7b,choice,choice,,,,
100,0.12973693013191223,0.7299999594688416,0.75,0.6481481481481481,0.08075582802295683,mmlu:medical_genetics,test,17.20483059808612,mistral_7b,choice,choice,,,,
38,0.18127680922809403,0.6315789222717285,0.6315789222717285,0.7366071428571429,0.13246995367501915,mmlu:moral_disputes,validation,7.603279395028949,mistral_7b,choice,choice,,,,
346,0.06783685002023773,0.7023121118545532,0.7023121118545532,0.5398537696272324,0.08296177152953395,mmlu:moral_disputes,test,65.27988085709512,mistral_7b,choice,choice,,,,
33,0.14350027387792413,0.7575757503509521,0.7878788113594055,0.7925,0.09150994546485669,mmlu:nutrition,validation,8.575847072526813,mistral_7b,choice,choice,,,,
306,0.09732476168987797,0.7450980544090271,0.7254902124404907,0.5869883040935673,0.04452595776981774,mmlu:nutrition,test,63.83650076575577,mistral_7b,choice,choice,,,,
34,0.1901066610041787,0.7352941036224365,0.7058823704719543,0.5311111111111111,0.10512023287660938,mmlu:philosophy,validation,8.988378496840596,mistral_7b,choice,choice,,,,
311,0.04866222610810946,0.7266880869865417,0.7234726548194885,0.5803227485684539,0.0492442698724017,mmlu:philosophy,test,52.98722603172064,mistral_7b,choice,choice,,,,
35,0.1596931661878313,0.5714285969734192,0.5714285969734192,0.5833333333333334,0.23782982655933926,mmlu:prehistory,validation,10.936006622388959,mistral_7b,choice,choice,,,,
324,0.031491318878568264,0.7407407760620117,0.7160493731498718,0.5706597222222223,0.056360313001974124,mmlu:prehistory,test,64.63484145887196,mistral_7b,choice,choice,,,,
