N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,train_mode,eval_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
22,,,,,,mmlu:high_school_geography,validation,23.27691814303398,mistral_7b,oe,oe,0.3636363744735718,0.4545454680919647,0.4732142857142857,0.3110015013001182
198,,,,,,mmlu:high_school_geography,test,188.94833074510098,mistral_7b,oe,oe,0.4141414165496826,0.5151515007019043,0.47907905803195966,0.2674158883817268
21,,,,,,mmlu:high_school_government_and_politics,validation,23.830151431262493,mistral_7b,oe,oe,0.4761904776096344,0.3333333432674408,0.38636363636363635,0.4585538733573186
193,,,,,,mmlu:high_school_government_and_politics,test,346.9754375182092,mistral_7b,oe,oe,0.5233160257339478,0.5181347131729126,0.4345135600516573,0.25461378678139013
43,,,,,,mmlu:high_school_macroeconomics,validation,40.52664814889431,mistral_7b,oe,oe,0.41860464215278625,0.5813953280448914,0.5022222222222222,0.15980660915374756
390,,,,,,mmlu:high_school_macroeconomics,test,361.14383697137237,mistral_7b,oe,oe,0.3692307770252228,0.535897433757782,0.4124181345980127,0.23091638516157098
29,,,,,,mmlu:high_school_mathematics,validation,31.147209390997887,mistral_7b,oe,oe,0.06896551698446274,0.6206896305084229,0.7407407407407407,0.17491878517742818
270,,,,,,mmlu:high_school_mathematics,test,267.2948146611452,mistral_7b,oe,oe,0.13333332538604736,0.7518518567085266,0.39607075023741695,0.09004079368379383
26,,,,,,mmlu:high_school_microeconomics,validation,26.089671969413757,mistral_7b,oe,oe,0.38461539149284363,0.38461539149284363,0.528125,0.3946902568523701
238,,,,,,mmlu:high_school_microeconomics,test,219.11264961957932,mistral_7b,oe,oe,0.3907563090324402,0.47478994727134705,0.47634408602150535,0.3035349713153198
17,,,,,,mmlu:high_school_physics,validation,17.5917933806777,mistral_7b,oe,oe,0.11764705926179886,0.7058823704719543,0.6333333333333333,0.1992030108676237
151,,,,,,mmlu:high_school_physics,test,151.91841204091907,mistral_7b,oe,oe,0.20529800653457642,0.503311276435852,0.5076612903225806,0.2554472266443518
60,,,,,,mmlu:high_school_psychology,validation,55.934734005481005,mistral_7b,oe,oe,0.6333333849906921,0.5833333730697632,0.5251196172248804,0.21804838478565214
545,,,,,,mmlu:high_school_psychology,test,529.9637322835624,mistral_7b,oe,oe,0.5559632778167725,0.5816513895988464,0.5451136022693179,0.217945108719922
23,,,,,,mmlu:high_school_statistics,validation,22.52878126129508,mistral_7b,oe,oe,0.21739131212234497,0.52173912525177,0.48888888888888893,0.3125765349553979
216,,,,,,mmlu:high_school_statistics,test,215.8125259168446,mistral_7b,oe,oe,0.3333333432674408,0.472222238779068,0.539014274691358,0.2864838010734982
22,,,,,,mmlu:high_school_us_history,validation,41.660255178809166,mistral_7b,oe,oe,0.5909091234207153,0.7272727489471436,0.4615384615384616,0.1033749742941423
204,,,,,,mmlu:high_school_us_history,test,372.8882096707821,mistral_7b,oe,oe,0.6421568989753723,0.5882353186607361,0.3891561225556834,0.176474397965506
23,,,,,,mmlu:human_aging,validation,22.43580510467291,mistral_7b,oe,oe,0.3478260934352875,0.43478262424468994,0.39166666666666666,0.36363659216010047
223,,,,,,mmlu:human_aging,test,209.36402985453606,mistral_7b,oe,oe,0.37219732999801636,0.5874439477920532,0.5330034423407918,0.20575033709607315
12,,,,,,mmlu:human_sexuality,validation,11.089352428913116,mistral_7b,oe,oe,0.25,0.1666666716337204,0.4444444444444444,0.610148121913274
131,,,,,,mmlu:human_sexuality,test,121.22866861149669,mistral_7b,oe,oe,0.48091602325439453,0.5496183037757874,0.5777310924369748,0.23428414750645182
13,,,,,,mmlu:international_law,validation,14.072559159249067,mistral_7b,oe,oe,0.5384615659713745,0.6153846383094788,0.47619047619047616,0.3155009609002334
121,,,,,,mmlu:international_law,test,117.76374102756381,mistral_7b,oe,oe,0.6033057570457458,0.4710743725299835,0.5423801369863014,0.34196545565423886
11,,,,,,mmlu:jurisprudence,validation,11.52397309616208,mistral_7b,oe,oe,0.3636363744735718,0.3636363744735718,0.39285714285714285,0.535876826806502
108,,,,,,mmlu:jurisprudence,test,96.16591018438339,mistral_7b,oe,oe,0.48148149251937866,0.5092592835426331,0.6215659340659341,0.30370414643375965
18,,,,,,mmlu:logical_fallacies,validation,19.52979326993227,mistral_7b,oe,oe,0.4444444477558136,0.3888888955116272,0.7625,0.4543573392762078
163,,,,,,mmlu:logical_fallacies,test,155.9896959066391,mistral_7b,oe,oe,0.48466256260871887,0.4907975196838379,0.5076853526220615,0.35290912470203234
11,,,,,,mmlu:machine_learning,validation,10.94214003905654,mistral_7b,oe,oe,0.5454545617103577,0.7272727489471436,0.3,0.16153773394497958
112,,,,,,mmlu:machine_learning,test,112.74784215167165,mistral_7b,oe,oe,0.2589285969734192,0.4196428656578064,0.49833818030743665,0.3334000020154884
11,,,,,,mmlu:management,validation,10.93380268290639,mistral_7b,oe,oe,0.7272727489471436,0.8181818723678589,0.5833333333333334,0.14797573739832098
103,,,,,,mmlu:management,test,100.69905819371343,mistral_7b,oe,oe,0.3689320385456085,0.5242718458175659,0.6038461538461538,0.2136288840793869
25,,,,,,mmlu:marketing,validation,48.976969324052334,mistral_7b,oe,oe,0.3199999928474426,0.4399999976158142,0.5220588235294118,0.3868138933181763
234,,,,,,mmlu:marketing,test,222.86502193659544,mistral_7b,oe,oe,0.504273533821106,0.5470085740089417,0.5493863237872589,0.2633988722267314
11,,,,,,mmlu:medical_genetics,validation,11.306071557104588,mistral_7b,oe,oe,0.7272727489471436,0.5454545617103577,0.45833333333333337,0.19657614556225864
100,,,,,,mmlu:medical_genetics,test,92.28892685472965,mistral_7b,oe,oe,0.550000011920929,0.6100000143051147,0.588080808080808,0.1943016988039017
38,,,,,,mmlu:moral_disputes,validation,35.88934962823987,mistral_7b,oe,oe,0.42105263471603394,0.3947368562221527,0.40340909090909094,0.4002924530129684
346,,,,,,mmlu:moral_disputes,test,332.1096669435501,mistral_7b,oe,oe,0.43063583970069885,0.4595375657081604,0.536231390317855,0.30871973389145957
33,,,,,,mmlu:nutrition,validation,33.90278333052993,mistral_7b,oe,oe,0.39393940567970276,0.4848484992980957,0.6711538461538462,0.26723290934707183
306,,,,,,mmlu:nutrition,test,303.7819367721677,mistral_7b,oe,oe,0.43790850043296814,0.4803921580314636,0.47574626865671643,0.3085918570655623
34,,,,,,mmlu:philosophy,validation,32.225557308644056,mistral_7b,oe,oe,0.3235294222831726,0.47058823704719543,0.466403162055336,0.42283484164406276
311,,,,,,mmlu:philosophy,test,364.86770236864686,mistral_7b,oe,oe,0.34726688265800476,0.3633440434932709,0.476829045794563,0.4356296737094401
35,,,,,,mmlu:prehistory,validation,35.99172876775265,mistral_7b,oe,oe,0.37142857909202576,0.37142857909202576,0.46503496503496505,0.4729251895632063
324,,,,,,mmlu:prehistory,test,329.64431047439575,mistral_7b,oe,oe,0.45679011940956116,0.4506172835826874,0.5462607493857494,0.34101103742917377
69,,,,,,mmlu:professional_psychology,validation,68.85519420355558,mistral_7b,oe,oe,0.4057971239089966,0.5362318754196167,0.5618466898954704,0.29754377275273425
612,,,,,,mmlu:professional_psychology,test,597.0562092512846,mistral_7b,oe,oe,0.37745097279548645,0.4444444477558136,0.5220142936678369,0.3129698253340191
12,,,,,,mmlu:public_relations,validation,10.69682278111577,mistral_7b,oe,oe,0.3333333432674408,0.5,0.71875,0.29390750825405126
110,,,,,,mmlu:public_relations,test,107.00777397304773,mistral_7b,oe,oe,0.2818181812763214,0.3636363446712494,0.5334830543078808,0.4529885042797436
27,,,,,,mmlu:security_studies,validation,26.79518911987543,mistral_7b,oe,oe,0.5555555820465088,0.5555555820465088,0.6166666666666667,0.3179363939497206
245,,,,,,mmlu:security_studies,test,240.11906020343304,mistral_7b,oe,oe,0.5346938371658325,0.5673469305038452,0.5654881478505424,0.2630727055121441
22,,,,,,mmlu:sociology,validation,24.51074370369315,mistral_7b,oe,oe,0.5,0.40909093618392944,0.5454545454545454,0.42540267380801117
201,,,,,,mmlu:sociology,test,195.94043607264757,mistral_7b,oe,oe,0.42288556694984436,0.4726368188858032,0.45613590263691683,0.34027728601474666
11,,,,,,mmlu:us_foreign_policy,validation,10.442611958831549,mistral_7b,oe,oe,0.5454545617103577,0.9090909361839294,0.5666666666666667,0.30135225165974006
100,,,,,,mmlu:us_foreign_policy,test,93.17607166618109,mistral_7b,oe,oe,0.5999999642372131,0.5999999642372131,0.49312500000000004,0.2254997944831848
18,,,,,,mmlu:virology,validation,18.494358241558075,mistral_7b,oe,oe,0.4444444477558136,0.4444444477558136,0.42499999999999993,0.42338021596272785
166,,,,,,mmlu:virology,test,161.5699764713645,mistral_7b,oe,oe,0.3614457845687866,0.4337349236011505,0.4827044025157232,0.3535478484917836
19,,,,,,mmlu:world_religions,validation,18.050634525716305,mistral_7b,oe,oe,0.7368420958518982,0.7894737124443054,0.6857142857142856,0.20773033405605112
171,,,,,,mmlu:world_religions,test,157.35365883260965,mistral_7b,oe,oe,0.6900584697723389,0.6783626079559326,0.5842660697153821,0.1352488893514488
11,,,,,,mmlu:abstract_algebra,validation,19.44934720546007,llama2_7b_chat,choice,oe,0.5454545617103577,0.4545454680919647,,0.09631143013636267
100,,,,,,mmlu:abstract_algebra,test,132.58361279591918,llama2_7b_chat,choice,oe,0.35999998450279236,0.5699999928474426,,0.19718989610671994
14,,,,,,mmlu:anatomy,validation,19.297642294317484,llama2_7b_chat,choice,oe,0.5714285969734192,0.2857142984867096,,0.5596788674592972
135,,,,,,mmlu:anatomy,test,170.38591765984893,llama2_7b_chat,choice,oe,0.5703703761100769,0.39259257912635803,,0.3308291367122105
16,,,,,,mmlu:astronomy,validation,21.822700314223766,llama2_7b_chat,choice,oe,0.625,0.4375,,0.2673292160034179
152,,,,,,mmlu:astronomy,test,206.36654743924737,llama2_7b_chat,choice,oe,0.4868420958518982,0.5460526347160339,,0.13518058626275317
11,,,,,,mmlu:business_ethics,validation,17.07221656292677,llama2_7b_chat,choice,oe,0.3636363744735718,0.7272727489471436,,0.4177675445874532
100,,,,,,mmlu:business_ethics,test,148.1958750039339,llama2_7b_chat,choice,oe,0.3199999928474426,0.5699999928474426,,0.44586755514144893
29,,,,,,mmlu:clinical_knowledge,validation,38.80470336228609,llama2_7b_chat,choice,oe,0.10344827175140381,0.6206896305084229,,0.8124140650033951
265,,,,,,mmlu:clinical_knowledge,test,362.8972393088043,llama2_7b_chat,choice,oe,0.33207547664642334,0.5773584842681885,,0.46504099778274993
16,,,,,,mmlu:college_biology,validation,21.889510665088892,llama2_7b_chat,choice,oe,0.75,0.25,,0.47815993428230286
144,,,,,,mmlu:college_biology,test,197.6551101654768,llama2_7b_chat,choice,oe,0.4791666567325592,0.4027777910232544,,0.5312085102001827
8,,,,,,mmlu:college_chemistry,validation,11.682152725756168,llama2_7b_chat,choice,oe,0.125,0.625,,0.8558482527732849
100,,,,,,mmlu:college_chemistry,test,144.99835432320833,llama2_7b_chat,choice,oe,0.26999998092651367,0.5399999618530273,,0.5297271242508521
11,,,,,,mmlu:college_computer_science,validation,21.131785061210394,llama2_7b_chat,choice,oe,0.27272728085517883,0.4545454680919647,,0.7134952147801716
100,,,,,,mmlu:college_computer_science,test,187.53224407881498,llama2_7b_chat,choice,oe,0.2199999988079071,0.6299999952316284,,0.5531083154678345
11,,,,,,mmlu:college_mathematics,validation,18.404965542256832,llama2_7b_chat,choice,oe,0.1818181872367859,0.6363636255264282,,0.2506450812021891
100,,,,,,mmlu:college_mathematics,test,159.0090576298535,llama2_7b_chat,choice,oe,0.1899999976158142,0.6599999666213989,,0.5220876336097717
22,,,,,,mmlu:college_medicine,validation,32.620443765074015,llama2_7b_chat,choice,oe,0.4545454680919647,0.40909093618392944,,0.5723747866494316
173,,,,,,mmlu:college_medicine,test,379.68941140174866,llama2_7b_chat,choice,oe,0.41040462255477905,0.4566473960876465,,0.3811756207392766
11,,,,,,mmlu:college_physics,validation,18.28165850788355,llama2_7b_chat,choice,oe,0.27272728085517883,0.5454545617103577,,0.371979554494222
102,,,,,,mmlu:college_physics,test,152.16230045259,llama2_7b_chat,choice,oe,0.2450980544090271,0.5980392098426819,,0.42802838178781366
11,,,,,,mmlu:computer_security,validation,13.532020423561335,llama2_7b_chat,choice,oe,0.6363636255264282,0.5454545617103577,,0.27286714315414434
100,,,,,,mmlu:computer_security,test,126.24260918423533,llama2_7b_chat,choice,oe,0.5600000023841858,0.41999998688697815,,0.3273842803069523
26,,,,,,mmlu:conceptual_physics,validation,34.87832685559988,llama2_7b_chat,choice,oe,0.6153846383094788,0.3076923191547394,,0.6114191157477243
235,,,,,,mmlu:conceptual_physics,test,296.4164646193385,llama2_7b_chat,choice,oe,0.6595744490623474,0.2595744729042053,,0.3797703193405928
12,,,,,,mmlu:econometrics,validation,19.712030697613955,llama2_7b_chat,choice,oe,0.3333333432674408,0.5833333730697632,,0.15226119756698608
114,,,,,,mmlu:econometrics,test,175.61720908805728,llama2_7b_chat,choice,oe,0.28070175647735596,0.5789473652839661,,0.2255573428812481
16,,,,,,mmlu:electrical_engineering,validation,22.171107925474644,llama2_7b_chat,choice,oe,0.5,0.4375,,0.2658950239419937
145,,,,,,mmlu:electrical_engineering,test,199.2422310784459,llama2_7b_chat,choice,oe,0.48275861144065857,0.3931034505367279,,0.3694915545953287
41,,,,,,mmlu:elementary_mathematics,validation,57.44514153897762,llama2_7b_chat,choice,oe,0.46341460943222046,0.5121951103210449,,0.38899578289552167
378,,,,,,mmlu:elementary_mathematics,test,543.5949411317706,llama2_7b_chat,choice,oe,0.40740740299224854,0.5052909851074219,,0.3473992402456245
14,,,,,,mmlu:formal_logic,validation,22.606228202581406,llama2_7b_chat,choice,oe,0.4285714626312256,0.5714285969734192,,0.5532270967960358
126,,,,,,mmlu:formal_logic,test,184.0338410809636,llama2_7b_chat,choice,oe,0.3888889253139496,0.3888889253139496,,0.49610187491374225
10,,,,,,mmlu:global_facts,validation,15.306957498192787,llama2_7b_chat,choice,oe,0.20000000298023224,0.6000000238418579,,0.6009925802548726
100,,,,,,mmlu:global_facts,test,133.49347814172506,llama2_7b_chat,choice,oe,0.17000000178813934,0.6699999570846558,,0.48519483667153585
32,,,,,,mmlu:high_school_biology,validation,43.48511395230889,llama2_7b_chat,choice,oe,0.40625,0.59375,,0.45429207384586334
310,,,,,,mmlu:high_school_biology,test,428.73453878983855,llama2_7b_chat,choice,oe,0.5354838371276855,0.4516128897666931,,0.33433008264927633
22,,,,,,mmlu:high_school_chemistry,validation,34.56087813898921,llama2_7b_chat,choice,oe,0.4545454680919647,0.27272728085517883,,0.7197905977567036
203,,,,,,mmlu:high_school_chemistry,test,292.7156223170459,llama2_7b_chat,choice,oe,0.4088670015335083,0.43842363357543945,,0.4260178826473378
9,,,,,,mmlu:high_school_computer_science,validation,14.466720934957266,llama2_7b_chat,choice,oe,0.6666666865348816,0.4444444477558136,,0.4324607029557228
100,,,,,,mmlu:high_school_computer_science,test,170.26503330469131,llama2_7b_chat,choice,oe,0.4699999988079071,0.47999998927116394,,0.3082701365152995
22,,,,,,mmlu:high_school_geography,validation,30.04764685407281,llama2_7b_chat,choice,oe,0.6818181872367859,0.3181818127632141,,0.31470944484074914
198,,,,,,mmlu:high_school_geography,test,253.8802659586072,llama2_7b_chat,choice,oe,0.6464646458625793,0.2929292917251587,,0.4553598574563569
21,,,,,,mmlu:high_school_government_and_politics,validation,29.977986697107553,llama2_7b_chat,choice,oe,0.6666666865348816,0.3333333432674408,,0.3673718372980754
193,,,,,,mmlu:high_school_government_and_politics,test,250.1733596213162,llama2_7b_chat,choice,oe,0.782383382320404,0.23834195733070374,,0.2860870969538786
43,,,,,,mmlu:high_school_macroeconomics,validation,55.55216931551695,llama2_7b_chat,choice,oe,0.6279069781303406,0.302325576543808,,0.369276296008717
390,,,,,,mmlu:high_school_macroeconomics,test,495.42338889837265,llama2_7b_chat,choice,oe,0.5948718190193176,0.3282051384449005,,0.373196406023843
29,,,,,,mmlu:high_school_mathematics,validation,43.01940921321511,llama2_7b_chat,choice,oe,0.13793103396892548,0.6551724076271057,,0.4397183358669281
270,,,,,,mmlu:high_school_mathematics,test,406.8685401342809,llama2_7b_chat,choice,oe,0.1814814805984497,0.6777777671813965,,0.2937668307739146
26,,,,,,mmlu:high_school_microeconomics,validation,35.03491868823767,llama2_7b_chat,choice,oe,0.7307692766189575,0.23076924681663513,,0.41595988614218576
238,,,,,,mmlu:high_school_microeconomics,test,317.6165806800127,llama2_7b_chat,choice,oe,0.6386554837226868,0.28151261806488037,,0.32991176932605354
17,,,,,,mmlu:high_school_physics,validation,27.50843383744359,llama2_7b_chat,choice,oe,0.3529411852359772,0.47058823704719543,,0.37722961902618407
151,,,,,,mmlu:high_school_physics,test,222.74082912132144,llama2_7b_chat,choice,oe,0.42384105920791626,0.430463582277298,,0.3894946481052198
60,,,,,,mmlu:high_school_psychology,validation,85.20618966966867,llama2_7b_chat,choice,oe,0.6000000238418579,0.3500000238418579,,0.4064268906911215
545,,,,,,mmlu:high_school_psychology,test,755.8602034822106,llama2_7b_chat,choice,oe,0.642201840877533,0.33211010694503784,,0.3474432660000665
23,,,,,,mmlu:high_school_statistics,validation,38.48170059174299,llama2_7b_chat,choice,oe,0.43478262424468994,0.30434784293174744,,0.8096487919489542
216,,,,,,mmlu:high_school_statistics,test,355.4277857430279,llama2_7b_chat,choice,oe,0.4305555522441864,0.42592594027519226,,0.440950165011666
22,,,,,,mmlu:high_school_us_history,validation,91.60042016208172,llama2_7b_chat,choice,oe,0.6818181872367859,0.5,,0.22968455155690512
204,,,,,,mmlu:high_school_us_history,test,852.0957267805934,llama2_7b_chat,choice,oe,0.5147058963775635,0.5686274766921997,,0.22609922582027958
23,,,,,,mmlu:human_aging,validation,29.82728672772646,llama2_7b_chat,choice,oe,0.30434784293174744,0.43478262424468994,,0.8161960144837697
223,,,,,,mmlu:human_aging,test,283.1649925597012,llama2_7b_chat,choice,oe,0.44843050837516785,0.47533634305000305,,0.38311837507145746
12,,,,,,mmlu:human_sexuality,validation,15.19560868665576,llama2_7b_chat,choice,oe,0.4166666865348816,0.4166666865348816,,0.5926867127418518
131,,,,,,mmlu:human_sexuality,test,177.49065037816763,llama2_7b_chat,choice,oe,0.6259542107582092,0.3664122223854065,,0.20543191400734157
13,,,,,,mmlu:international_law,validation,162.75568943098187,llama2_7b_chat,choice,oe,0.5384615659713745,0.46153849363327026,,0.43453504145145416
121,,,,,,mmlu:international_law,test,165.86134680360556,llama2_7b_chat,choice,oe,0.6859503984451294,0.44628098607063293,,0.2243045147727518
11,,,,,,mmlu:jurisprudence,validation,15.324706744402647,llama2_7b_chat,choice,oe,0.6363636255264282,0.27272728085517883,,0.561942438284556
108,,,,,,mmlu:jurisprudence,test,140.97549252957106,llama2_7b_chat,choice,oe,0.6296296119689941,0.3055555522441864,,0.48654967325705073
18,,,,,,mmlu:logical_fallacies,validation,26.97610865905881,llama2_7b_chat,choice,oe,0.3888888955116272,0.3333333432674408,,0.7855209350585938
163,,,,,,mmlu:logical_fallacies,test,221.5180698260665,llama2_7b_chat,choice,oe,0.5705521106719971,0.38650307059288025,,0.2249772720866733
11,,,,,,mmlu:machine_learning,validation,17.561157997697592,llama2_7b_chat,choice,oe,0.5454545617103577,0.5454545617103577,,0.31050407886505127
112,,,,,,mmlu:machine_learning,test,170.97154369950294,llama2_7b_chat,choice,oe,0.392857164144516,0.4732142984867096,,0.5279406607151031
11,,,,,,mmlu:management,validation,14.676368176937103,llama2_7b_chat,choice,oe,0.5454545617103577,0.1818181872367859,,0.7944749395052592
103,,,,,,mmlu:management,test,149.02846667915583,llama2_7b_chat,choice,oe,0.4563106894493103,0.4660194218158722,,0.33690924140123224
25,,,,,,mmlu:marketing,validation,32.954147934913635,llama2_7b_chat,choice,oe,0.3999999761581421,0.3199999928474426,,0.8310735651424955
234,,,,,,mmlu:marketing,test,307.84317426383495,llama2_7b_chat,choice,oe,0.576923131942749,0.34188035130500793,,0.4487265994993307
11,,,,,,mmlu:medical_genetics,validation,14.636524107307196,llama2_7b_chat,choice,oe,0.7272727489471436,0.4545454680919647,,0.3224321206410726
100,,,,,,mmlu:medical_genetics,test,124.00311177223921,llama2_7b_chat,choice,oe,0.5699999928474426,0.3499999940395355,,0.4543549418449402
38,,,,,,mmlu:moral_disputes,validation,53.546546801924706,llama2_7b_chat,choice,oe,0.8157894611358643,0.2368421107530594,,0.2701458215713501
346,,,,,,mmlu:moral_disputes,test,474.88511050119996,llama2_7b_chat,choice,oe,0.7658959627151489,0.2398843914270401,,0.28107507475491234
33,,,,,,mmlu:nutrition,validation,46.53718750551343,llama2_7b_chat,choice,oe,0.6060606241226196,0.3030303120613098,,0.4717215630743239
306,,,,,,mmlu:nutrition,test,433.68609731271863,llama2_7b_chat,choice,oe,0.5490196347236633,0.42810457944869995,,0.2765093337405812
34,,,,,,mmlu:philosophy,validation,45.37559322267771,llama2_7b_chat,choice,oe,0.5882353186607361,0.23529411852359772,,0.5534549554189045
311,,,,,,mmlu:philosophy,test,397.2656910903752,llama2_7b_chat,choice,oe,0.6173633337020874,0.3118970990180969,,0.3545388463066846
35,,,,,,mmlu:prehistory,validation,47.40470866113901,llama2_7b_chat,choice,oe,0.5142857432365417,0.2857142984867096,,0.7014621429973178
324,,,,,,mmlu:prehistory,test,429.6328545436263,llama2_7b_chat,choice,oe,0.5802469253540039,0.34876543283462524,,0.431280114032604
69,,,,,,mmlu:professional_psychology,validation,100.20526715740561,llama2_7b_chat,choice,oe,0.5072463750839233,0.49275362491607666,,0.22519645094871524
612,,,,,,mmlu:professional_psychology,test,875.8577130883932,llama2_7b_chat,choice,oe,0.48856210708618164,0.4526143968105316,,0.3000762179875986
12,,,,,,mmlu:public_relations,validation,15.924020130187273,llama2_7b_chat,choice,oe,0.25,0.6666666865348816,,0.3451804399490357
110,,,,,,mmlu:public_relations,test,146.89438338205218,llama2_7b_chat,choice,oe,0.3181818127632141,0.6454545259475708,,0.41023748616377514
27,,,,,,mmlu:security_studies,validation,40.64307354390621,llama2_7b_chat,choice,oe,0.6296296119689941,0.48148149251937866,,0.2876410569463458
245,,,,,,mmlu:security_studies,test,367.1972036883235,llama2_7b_chat,choice,oe,0.6653060913085938,0.4734693765640259,,0.17507567481389116
22,,,,,,mmlu:sociology,validation,30.230191830545664,llama2_7b_chat,choice,oe,0.8181818723678589,0.09090909361839294,,0.6032206018765767
201,,,,,,mmlu:sociology,test,259.6442296542227,llama2_7b_chat,choice,oe,0.6616915464401245,0.2636815905570984,,0.5219849733745351
11,,,,,,mmlu:us_foreign_policy,validation,15.240826196968555,llama2_7b_chat,choice,oe,0.4545454680919647,0.4545454680919647,,0.3304446538289388
100,,,,,,mmlu:us_foreign_policy,test,127.82948550954461,llama2_7b_chat,choice,oe,0.550000011920929,0.44999998807907104,,0.3548749995231628
18,,,,,,mmlu:virology,validation,23.480435252189636,llama2_7b_chat,choice,oe,0.2222222238779068,0.5,,0.543914247642864
166,,,,,,mmlu:virology,test,337.70650631561875,llama2_7b_chat,choice,oe,0.4518072009086609,0.46385541558265686,,0.48205957660135235
19,,,,,,mmlu:world_religions,validation,24.336567103862762,llama2_7b_chat,choice,oe,0.6842105388641357,0.31578946113586426,,0.5267180800437927
171,,,,,,mmlu:world_religions,test,211.7350855767727,llama2_7b_chat,choice,oe,0.4912280738353729,0.5087719559669495,,0.23141624483951306
11,,,,,,mmlu:abstract_algebra,validation,7.866029966622591,llama2_7b_chat,oe,oe,0.3636363744735718,0.3636363744735718,0.9285714285714286,0.421921811320565
100,,,,,,mmlu:abstract_algebra,test,45.39871210232377,llama2_7b_chat,oe,oe,0.2800000011920929,0.5799999833106995,0.4851190476190476,0.12496620297431946
14,,,,,,mmlu:anatomy,validation,8.941375974565744,llama2_7b_chat,oe,oe,0.2142857313156128,0.5,0.3636363636363636,0.27584583844457355
135,,,,,,mmlu:anatomy,test,77.44427971169353,llama2_7b_chat,oe,oe,0.4000000059604645,0.6074073910713196,0.3933470507544582,0.19245823489295114
16,,,,,,mmlu:astronomy,validation,16.4664173014462,llama2_7b_chat,oe,oe,0.375,0.5,0.55,0.25378382205963135
152,,,,,,mmlu:astronomy,test,135.7819960154593,llama2_7b_chat,oe,oe,0.44078949093818665,0.5789473652839661,0.5154521510096577,0.11869045739111149
11,,,,,,mmlu:business_ethics,validation,8.37769453972578,llama2_7b_chat,oe,oe,0.3636363744735718,0.4545454680919647,0.6785714285714286,0.42114774747328326
100,,,,,,mmlu:business_ethics,test,67.38060178235173,llama2_7b_chat,oe,oe,0.29999998211860657,0.35999998450279236,0.5442857142857143,0.38701502859592435
29,,,,,,mmlu:clinical_knowledge,validation,19.290024496614933,llama2_7b_chat,oe,oe,0.10344827175140381,0.8275861740112305,0.37179487179487175,0.0907209371698314
265,,,,,,mmlu:clinical_knowledge,test,175.31359734758735,llama2_7b_chat,oe,oe,0.24150943756103516,0.7207547426223755,0.40625,0.11446369976367587
16,,,,,,mmlu:college_biology,validation,10.226805362850428,llama2_7b_chat,oe,oe,0.375,0.75,0.08333333333333333,0.11907791346311569
144,,,,,,mmlu:college_biology,test,87.04063979163766,llama2_7b_chat,oe,oe,0.3402777910232544,0.6388888955116272,0.4576799140708915,0.12755642500188616
8,,,,,,mmlu:college_chemistry,validation,4.01385984569788,llama2_7b_chat,oe,oe,0.0,0.875,,0.21383316814899447
100,,,,,,mmlu:college_chemistry,test,67.3754082582891,llama2_7b_chat,oe,oe,0.09999999403953552,0.8299999833106995,0.31,0.05464035868644715
11,,,,,,mmlu:college_computer_science,validation,8.597026616334915,llama2_7b_chat,oe,oe,0.1818181872367859,0.6363636255264282,0.4444444444444444,0.3827673684466969
100,,,,,,mmlu:college_computer_science,test,74.26674786955118,llama2_7b_chat,oe,oe,0.17999999225139618,0.7199999690055847,0.4407181571815718,0.11434253096580502
11,,,,,,mmlu:college_mathematics,validation,8.141646694391966,llama2_7b_chat,oe,oe,0.0,1.0,,0.11521525274623524
100,,,,,,mmlu:college_mathematics,test,88.37680652365088,llama2_7b_chat,oe,oe,0.22999998927116394,0.7599999904632568,0.4364765669113495,0.1319970047473908
22,,,,,,mmlu:college_medicine,validation,15.11402279138565,llama2_7b_chat,oe,oe,0.3636363744735718,0.5909091234207153,0.4017857142857143,0.22283096205104483
173,,,,,,mmlu:college_medicine,test,112.3126991391182,llama2_7b_chat,oe,oe,0.3179190754890442,0.676300585269928,0.40747303543913715,0.11938476493592895
11,,,,,,mmlu:college_physics,validation,8.74735440313816,llama2_7b_chat,oe,oe,0.09090909361839294,0.8181818723678589,0.30000000000000004,0.22249110178513962
102,,,,,,mmlu:college_physics,test,67.5857135169208,llama2_7b_chat,oe,oe,0.09803921729326248,0.8627451062202454,0.33260869565217394,0.0827804675289229
11,,,,,,mmlu:computer_security,validation,10.52055149525404,llama2_7b_chat,oe,oe,0.6363636255264282,0.6363636255264282,0.75,0.3200741464441473
100,,,,,,mmlu:computer_security,test,77.2351844124496,llama2_7b_chat,oe,oe,0.5299999713897705,0.5099999904632568,0.5052187876354877,0.22791527092456823
26,,,,,,mmlu:conceptual_physics,validation,28.371529579162598,llama2_7b_chat,oe,oe,0.3461538553237915,0.5769230723381042,0.607843137254902,0.18559390535721412
235,,,,,,mmlu:conceptual_physics,test,219.22991003468633,llama2_7b_chat,oe,oe,0.3787233829498291,0.6680850982666016,0.3762505771894721,0.10291763594809997
12,,,,,,mmlu:econometrics,validation,10.406555265188217,llama2_7b_chat,oe,oe,0.25,0.4166666865348816,0.6296296296296295,0.2817612489064535
