N,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece,dataset,split,ts,model_name,eval_method,eval_mode
166,0.3734939694404602,0.45783132314682007,0.547689205955335,0.3793650009329357,mmlu:virology,test,54.81915263924748,mistral_7b_instruct,ve1s1g,oe
19,0.5789473652839661,0.6315789222717285,0.7329545454545454,0.45624997466802597,mmlu:world_religions,validation,5.831980033777654,mistral_7b_instruct,ve1s1g,oe
171,0.5321637392044067,0.6491228342056274,0.7337912087912088,0.3562479474211252,mmlu:world_religions,test,46.86773172300309,mistral_7b_instruct,ve1s1g,oe
14,0.7142857313156128,0.7142857313156128,0.7,0.12857137407575336,mmlu:anatomy,validation,5.441524952184409,llama2_7b_chat,ve2s1g,choice
135,0.4296296238899231,0.4740740656852722,0.6717420510523958,0.25407399689709703,mmlu:anatomy,test,36.76821323717013,llama2_7b_chat,ve2s1g,choice
16,0.125,0.625,0.35714285714285715,0.0999999940395355,mmlu:astronomy,validation,5.3850273648276925,llama2_7b_chat,ve2s1g,choice
152,0.44078949093818665,0.5394737124443054,0.5664618086040387,0.17664461622112676,mmlu:astronomy,test,38.12643822096288,llama2_7b_chat,ve2s1g,choice
11,0.5454545617103577,0.6363636255264282,0.5833333333333334,0.21818180517716843,mmlu:business_ethics,validation,2.7993066189810634,llama2_7b_chat,ve2s1g,choice
100,0.5199999809265137,0.5399999618530273,0.5454727564102564,0.166999990940094,mmlu:business_ethics,test,23.591838316060603,llama2_7b_chat,ve2s1g,choice
29,0.41379308700561523,0.5862069129943848,0.42892156862745096,0.15862063703865842,mmlu:clinical_knowledge,validation,6.882915031164885,llama2_7b_chat,ve2s1g,choice
265,0.4716981053352356,0.5547170042991638,0.5190285714285714,0.1637735339830506,mmlu:clinical_knowledge,test,67.9447736563161,llama2_7b_chat,ve2s1g,choice
16,0.5625,0.5625,0.7222222222222222,0.1624999940395355,mmlu:college_biology,validation,5.321482384111732,llama2_7b_chat,ve2s1g,choice
144,0.4444444477558136,0.5277777910232544,0.53447265625,0.19479152891370985,mmlu:college_biology,test,35.825700290035456,llama2_7b_chat,ve2s1g,choice
8,0.0,0.375,,0.36249999701976776,mmlu:college_chemistry,validation,1.785126443952322,llama2_7b_chat,ve2s1g,choice
100,0.1899999976158142,0.3799999952316284,0.571150097465887,0.3432499819993973,mmlu:college_chemistry,test,24.253298370167613,llama2_7b_chat,ve2s1g,choice
11,0.27272728085517883,0.7272727489471436,0.6249999999999999,0.15909097953276205,mmlu:college_computer_science,validation,2.482082695700228,llama2_7b_chat,ve2s1g,choice
100,0.3999999761581421,0.5299999713897705,0.49041666666666667,0.20859993040561672,mmlu:college_computer_science,test,25.414037610869855,llama2_7b_chat,ve2s1g,choice
11,0.3636363744735718,0.5454545617103577,0.4821428571428571,0.21090904691002588,mmlu:college_mathematics,validation,2.7005008631385863,llama2_7b_chat,ve2s1g,choice
100,0.25,0.6499999761581421,0.4864,0.10524996399879459,mmlu:college_mathematics,test,21.222710431087762,llama2_7b_chat,ve2s1g,choice
22,0.4545454680919647,0.5909091234207153,0.5083333333333333,0.11818175424229017,mmlu:college_medicine,validation,5.919956269208342,llama2_7b_chat,ve2s1g,choice
173,0.35260114073753357,0.48554912209510803,0.5567183840749413,0.22890166809104084,mmlu:college_medicine,test,52.94798611989245,llama2_7b_chat,ve2s1g,choice
11,0.1818181872367859,0.8181818723678589,0.4444444444444445,0.11818182468414307,mmlu:college_physics,validation,3.0848659020848572,llama2_7b_chat,ve2s1g,choice
102,0.1666666716337204,0.5784313678741455,0.556401384083045,0.2288234935087316,mmlu:college_physics,test,25.528326655272394,llama2_7b_chat,ve2s1g,choice
11,0.4545454680919647,0.8181818723678589,0.6333333333333334,0.2545454664663835,mmlu:computer_security,validation,2.594817998353392,llama2_7b_chat,ve2s1g,choice
100,0.550000011920929,0.6299999952316284,0.5454545454545455,0.1349999433755875,mmlu:computer_security,test,23.61487146699801,llama2_7b_chat,ve2s1g,choice
26,0.38461539149284363,0.42307692766189575,0.4937500000000001,0.284615328678718,mmlu:conceptual_physics,validation,5.942055645398796,llama2_7b_chat,ve2s1g,choice
235,0.3617021143436432,0.46382978558540344,0.531843137254902,0.2465956713290925,mmlu:conceptual_physics,test,52.2567721507512,llama2_7b_chat,ve2s1g,choice
12,0.0833333358168602,0.4166666865348816,0.5454545454545454,0.34999993443489075,mmlu:econometrics,validation,3.108230031095445,llama2_7b_chat,ve2s1g,choice
114,0.28070175647735596,0.5877193212509155,0.5081935975609756,0.15543843099945476,mmlu:econometrics,test,26.17534163314849,llama2_7b_chat,ve2s1g,choice
16,0.3125,0.4375,0.5545454545454545,0.2749999389052391,mmlu:electrical_engineering,validation,4.137527444865555,llama2_7b_chat,ve2s1g,choice
145,0.37931033968925476,0.43448275327682495,0.49010101010101004,0.26806877111566485,mmlu:electrical_engineering,test,33.52234670892358,llama2_7b_chat,ve2s1g,choice
41,0.31707316637039185,0.6341463327407837,0.3461538461538462,0.11365865352677137,mmlu:elementary_mathematics,validation,9.704581217374653,llama2_7b_chat,ve2s1g,choice
378,0.24338623881340027,0.6957671642303467,0.45131498935846764,0.029550169510816113,mmlu:elementary_mathematics,test,86.88088848628104,llama2_7b_chat,ve2s1g,choice
14,0.2857142984867096,0.5,0.625,0.2357142184461866,mmlu:formal_logic,validation,3.497363911010325,llama2_7b_chat,ve2s1g,choice
126,0.2857142984867096,0.4285714626312256,0.5123456790123457,0.2801586209781587,mmlu:formal_logic,test,30.163755608722568,llama2_7b_chat,ve2s1g,choice
10,0.5,0.6000000238418579,0.24,0.07299997806549072,mmlu:global_facts,validation,2.626651736907661,llama2_7b_chat,ve2s1g,choice
100,0.4099999964237213,0.5600000023841858,0.444605208763952,0.12069994986057278,mmlu:global_facts,test,23.742445395793766,llama2_7b_chat,ve2s1g,choice
32,0.375,0.65625,0.6083333333333333,0.1424999721348286,mmlu:high_school_biology,validation,9.589758114889264,llama2_7b_chat,ve2s1g,choice
310,0.5290322303771973,0.5774193406105042,0.549198128967591,0.13827405437346427,mmlu:high_school_biology,test,76.83385535469279,llama2_7b_chat,ve2s1g,choice
22,0.3636363744735718,0.4545454680919647,0.4107142857142857,0.2409090833230452,mmlu:high_school_chemistry,validation,5.528383982833475,llama2_7b_chat,ve2s1g,choice
203,0.3300492465496063,0.467980295419693,0.5153643546971026,0.2537437700872938,mmlu:high_school_chemistry,test,48.831849122885615,llama2_7b_chat,ve2s1g,choice
9,0.6666666865348816,0.5555555820465088,0.5833333333333334,0.18888888756434125,mmlu:high_school_computer_science,validation,2.5520612788386643,llama2_7b_chat,ve2s1g,choice
100,0.35999998450279236,0.5399999618530273,0.6130642361111112,0.22829995453357696,mmlu:high_school_computer_science,test,24.35945145180449,llama2_7b_chat,ve2s1g,choice
22,0.6363636255264282,0.6818181872367859,0.7232142857142857,0.05909087170254098,mmlu:high_school_geography,validation,5.10402437672019,llama2_7b_chat,ve2s1g,choice
198,0.5252525210380554,0.6616161465644836,0.5619885433715222,0.0676767217992532,mmlu:high_school_geography,test,45.319552023895085,llama2_7b_chat,ve2s1g,choice
21,0.380952388048172,0.5714285969734192,0.6346153846153846,0.19999992847442627,mmlu:high_school_government_and_politics,validation,6.460935963783413,llama2_7b_chat,ve2s1g,choice
193,0.6010362505912781,0.6891191601753235,0.5929243170622481,0.05388602629844385,mmlu:high_school_government_and_politics,test,45.92006951291114,llama2_7b_chat,ve2s1g,choice
43,0.3720930218696594,0.6511628031730652,0.53125,0.08837208082509596,mmlu:high_school_macroeconomics,validation,9.426411496009678,llama2_7b_chat,ve2s1g,choice
390,0.39230769872665405,0.5461538434028625,0.5217589145362787,0.16725633511176471,mmlu:high_school_macroeconomics,test,96.01221908908337,llama2_7b_chat,ve2s1g,choice
29,0.24137930572032928,0.7241379022598267,0.44805194805194803,0.05147781454283618,mmlu:high_school_mathematics,validation,7.356876026839018,llama2_7b_chat,ve2s1g,choice
270,0.2222222238779068,0.7333333492279053,0.5669444444444444,0.07277490474559645,mmlu:high_school_mathematics,test,61.447698826901615,llama2_7b_chat,ve2s1g,choice
26,0.26923078298568726,0.42307692766189575,0.518796992481203,0.28846147656440735,mmlu:high_school_microeconomics,validation,5.997686497867107,llama2_7b_chat,ve2s1g,choice
238,0.38235294818878174,0.5168067216873169,0.5045226881961575,0.2121847620030411,mmlu:high_school_microeconomics,test,55.8807228859514,llama2_7b_chat,ve2s1g,choice
17,0.29411765933036804,0.5882353186607361,0.41666666666666663,0.22858819891424742,mmlu:high_school_physics,validation,4.9140416868031025,llama2_7b_chat,ve2s1g,choice
151,0.26490065455436707,0.5695364475250244,0.4462837837837838,0.20946996298846815,mmlu:high_school_physics,test,37.62787722144276,llama2_7b_chat,ve2s1g,choice
60,0.7000000476837158,0.7333333492279053,0.6388888888888888,0.05833339591821038,mmlu:high_school_psychology,validation,13.518703675363213,llama2_7b_chat,ve2s1g,choice
545,0.6330275535583496,0.6495413184165955,0.5643768115942029,0.06781645510174814,mmlu:high_school_psychology,test,128.3325883327052,llama2_7b_chat,ve2s1g,choice
23,0.260869562625885,0.6086956858634949,0.7696078431372548,0.295186944629835,mmlu:high_school_statistics,validation,7.701702183112502,llama2_7b_chat,ve2s1g,choice
216,0.25925925374031067,0.5787037014961243,0.4939732142857142,0.15404350310564047,mmlu:high_school_statistics,test,61.402259315829724,llama2_7b_chat,ve2s1g,choice
22,0.6363636255264282,0.5909091234207153,0.6517857142857143,0.1772726557471535,mmlu:high_school_us_history,validation,7.57534400280565,llama2_7b_chat,ve2s1g,choice
204,0.5735294222831726,0.6421568989753723,0.6147951665193044,0.08480388218281314,mmlu:high_school_us_history,test,69.4985758299008,llama2_7b_chat,ve2s1g,choice
23,0.47826087474823,0.6086956858634949,0.5,0.13913042648978857,mmlu:human_aging,validation,5.855241207871586,llama2_7b_chat,ve2s1g,choice
223,0.4932735562324524,0.6008968949317932,0.5405470635559132,0.1302689022547461,mmlu:human_aging,test,50.79127986682579,llama2_7b_chat,ve2s1g,choice
12,0.5,0.5,0.7083333333333333,0.2416667143503825,mmlu:human_sexuality,validation,3.004320388659835,llama2_7b_chat,ve2s1g,choice
131,0.5419847369194031,0.5572519302368164,0.6036384976525822,0.17709913235584285,mmlu:human_sexuality,test,30.919050404801965,llama2_7b_chat,ve2s1g,choice
13,0.7692307829856873,0.9230769872665405,0.6,0.20769236637995792,mmlu:international_law,validation,4.057748822961003,llama2_7b_chat,ve2s1g,choice
121,0.5619834661483765,0.5950412750244141,0.612513873473918,0.12892553973789053,mmlu:international_law,test,30.929841510020196,llama2_7b_chat,ve2s1g,choice
11,0.27272728085517883,0.6363636255264282,0.6666666666666666,0.10909084298393945,mmlu:jurisprudence,validation,2.704513589851558,llama2_7b_chat,ve2s1g,choice
108,0.5,0.5462962985038757,0.5277777777777777,0.16388877232869464,mmlu:jurisprudence,test,26.05696292500943,llama2_7b_chat,ve2s1g,choice
18,0.6666666865348816,0.7777777910232544,0.5,0.07777778969870675,mmlu:logical_fallacies,validation,4.011490745935589,llama2_7b_chat,ve2s1g,choice
163,0.5889570713043213,0.5950919985771179,0.5351368159203981,0.11717790292084586,mmlu:logical_fallacies,test,39.34568965714425,llama2_7b_chat,ve2s1g,choice
11,0.27272728085517883,0.4545454680919647,0.6666666666666666,0.2545453906059265,mmlu:machine_learning,validation,2.8771517323330045,llama2_7b_chat,ve2s1g,choice
112,0.3750000298023224,0.5267857313156128,0.53656462585034,0.18821407801338602,mmlu:machine_learning,test,25.012709042988718,llama2_7b_chat,ve2s1g,choice
11,0.5454545617103577,0.7272727489471436,0.8333333333333333,0.15454540469429712,mmlu:management,validation,2.5561249461025,llama2_7b_chat,ve2s1g,choice
103,0.4563106894493103,0.5631067752838135,0.6217705167173252,0.19514560815200066,mmlu:management,test,24.622998787090182,llama2_7b_chat,ve2s1g,choice
25,0.5999999642372131,0.6399999856948853,0.6166666666666667,0.17999998807907105,mmlu:marketing,validation,6.494612552691251,llama2_7b_chat,ve2s1g,choice
234,0.7008547186851501,0.7222222685813904,0.6532229965156794,0.06538460346368644,mmlu:marketing,test,55.42208133870736,llama2_7b_chat,ve2s1g,choice
11,0.5454545617103577,0.5454545617103577,0.4,0.19318174773996524,mmlu:medical_genetics,validation,2.9468154720962048,llama2_7b_chat,ve2s1g,choice
100,0.3999999761581421,0.6699999570846558,0.44999999999999996,0.052199993729591374,mmlu:medical_genetics,test,24.196278411895037,llama2_7b_chat,ve2s1g,choice
38,0.4736842215061188,0.4736842215061188,0.5,0.22631589676204483,mmlu:moral_disputes,validation,9.023117441684008,llama2_7b_chat,ve2s1g,choice
346,0.47109824419021606,0.5057803392410278,0.5312950484427905,0.200866985700034,mmlu:moral_disputes,test,87.47595127113163,llama2_7b_chat,ve2s1g,choice
33,0.4848484992980957,0.5454545617103577,0.6176470588235294,0.1878788832462195,mmlu:nutrition,validation,7.653848834801465,llama2_7b_chat,ve2s1g,choice
306,0.4542483687400818,0.5522875785827637,0.5452117348037738,0.15578424034554977,mmlu:nutrition,test,77.44854793185368,llama2_7b_chat,ve2s1g,choice
34,0.529411792755127,0.5882353186607361,0.4965277777777778,0.11764704830506267,mmlu:philosophy,validation,10.258765989914536,llama2_7b_chat,ve2s1g,choice
311,0.5241157412528992,0.5562700629234314,0.5125393798706681,0.15112532775885035,mmlu:philosophy,test,71.9775941632688,llama2_7b_chat,ve2s1g,choice
35,0.4571428596973419,0.4571428596973419,0.5328947368421053,0.25142866543361114,mmlu:prehistory,validation,9.696751739364117,llama2_7b_chat,ve2s1g,choice
324,0.5524691343307495,0.604938268661499,0.5537276054710076,0.10478384443271309,mmlu:prehistory,test,92.81151988403872,llama2_7b_chat,ve2s1g,choice
69,0.3478260934352875,0.4637681245803833,0.5805555555555555,0.2507246292155722,mmlu:professional_psychology,validation,19.51828649826348,llama2_7b_chat,ve2s1g,choice
612,0.4428104758262634,0.4869281053543091,0.5276536343076039,0.22191170111201167,mmlu:professional_psychology,test,164.63393556000665,llama2_7b_chat,ve2s1g,choice
12,0.6666666865348816,0.5,0.4375,0.2416666299104691,mmlu:public_relations,validation,3.305734812747687,llama2_7b_chat,ve2s1g,choice
110,0.5636363625526428,0.581818163394928,0.6011424731182796,0.16636359854178,mmlu:public_relations,test,26.890632464084774,llama2_7b_chat,ve2s1g,choice
27,0.25925925374031067,0.48148149251937866,0.47500000000000003,0.2555555458422061,mmlu:security_studies,validation,6.178647723980248,llama2_7b_chat,ve2s1g,choice
245,0.436734676361084,0.48571425676345825,0.5160842475958282,0.2208162071753521,mmlu:security_studies,test,63.24072985816747,llama2_7b_chat,ve2s1g,choice
22,0.5909091234207153,0.8636363744735718,0.6923076923076923,0.1545454615896398,mmlu:sociology,validation,7.7196698053739965,llama2_7b_chat,ve2s1g,choice
201,0.6119402647018433,0.676616907119751,0.5642589118198874,0.05223876148907105,mmlu:sociology,test,47.69166087638587,llama2_7b_chat,ve2s1g,choice
11,0.5454545617103577,0.5454545617103577,0.5666666666666667,0.18181817639957776,mmlu:us_foreign_policy,validation,3.097594500053674,llama2_7b_chat,ve2s1g,choice
100,0.5399999618530273,0.6399999856948853,0.5193236714975845,0.08599993467330934,mmlu:us_foreign_policy,test,22.66720324382186,llama2_7b_chat,ve2s1g,choice
18,0.4444444477558136,0.5,0.35,0.2749999397330814,mmlu:virology,validation,5.258576815016568,llama2_7b_chat,ve2s1g,choice
166,0.40963852405548096,0.4939758777618408,0.45640756302521013,0.2165662025112704,mmlu:virology,test,40.478073183912784,llama2_7b_chat,ve2s1g,choice
19,0.7368420958518982,0.7894737124443054,0.45000000000000007,0.03684211718408683,mmlu:world_religions,validation,4.431417470332235,llama2_7b_chat,ve2s1g,choice
171,0.6900584697723389,0.7134503126144409,0.677326511032939,0.08421036095647086,mmlu:world_religions,test,40.60457312781364,llama2_7b_chat,ve2s1g,choice
14,0.5,0.5,0.653061224489796,0.3285714345318931,mmlu:anatomy,validation,7.334828939288855,llama2_7b_chat,ve2s1g,oe
135,0.37037035822868347,0.5481481552124023,0.6655294117647058,0.21851854810008295,mmlu:anatomy,test,36.218132412061095,llama2_7b_chat,ve2s1g,oe
16,0.1875,0.6875,0.7435897435897435,0.14374999701976776,mmlu:astronomy,validation,4.927013771608472,llama2_7b_chat,ve2s1g,oe
152,0.30921053886413574,0.5986841917037964,0.5560283687943262,0.1506578651698012,mmlu:astronomy,test,50.637144381180406,llama2_7b_chat,ve2s1g,oe
11,0.3636363744735718,0.4545454680919647,0.8571428571428572,0.3000000010837208,mmlu:business_ethics,validation,3.818767895922065,llama2_7b_chat,ve2s1g,oe
100,0.19999998807907104,0.3499999940395355,0.6625,0.383999936580658,mmlu:business_ethics,test,27.92386076785624,llama2_7b_chat,ve2s1g,oe
29,0.10344827175140381,0.48275861144065857,0.5576923076923077,0.29999999547826833,mmlu:clinical_knowledge,validation,10.77347594499588,llama2_7b_chat,ve2s1g,oe
265,0.28679245710372925,0.5245283246040344,0.6239905318852687,0.25018873934475877,mmlu:clinical_knowledge,test,81.33814597502351,llama2_7b_chat,ve2s1g,oe
16,0.125,0.5,0.3214285714285714,0.2312499545514584,mmlu:college_biology,validation,5.468508435413241,llama2_7b_chat,ve2s1g,oe
144,0.2291666716337204,0.5625,0.5663390663390663,0.20138888806104657,mmlu:college_biology,test,42.635980585590005,llama2_7b_chat,ve2s1g,oe
8,0.125,0.375,0.7857142857142857,0.375,mmlu:college_chemistry,validation,2.4233887642621994,llama2_7b_chat,ve2s1g,oe
100,0.12999999523162842,0.5899999737739563,0.6153846153846154,0.2676000505685806,mmlu:college_chemistry,test,31.828564029186964,llama2_7b_chat,ve2s1g,oe
11,0.0,0.4545454680919647,,0.36363636363636365,mmlu:college_computer_science,validation,3.272473271936178,llama2_7b_chat,ve2s1g,oe
100,0.14999999105930328,0.550000011920929,0.5470588235294117,0.20299998819828033,mmlu:college_computer_science,test,28.42495059967041,llama2_7b_chat,ve2s1g,oe
11,0.09090909361839294,0.7272727489471436,0.09999999999999998,0.2590909004211426,mmlu:college_mathematics,validation,4.523981248959899,llama2_7b_chat,ve2s1g,oe
100,0.2199999988079071,0.6399999856948853,0.5565268065268065,0.19600003123283383,mmlu:college_mathematics,test,26.068119486793876,llama2_7b_chat,ve2s1g,oe
22,0.1818181872367859,0.4545454680919647,0.5833333333333333,0.3590908782048659,mmlu:college_medicine,validation,6.062850426882505,llama2_7b_chat,ve2s1g,oe
173,0.28901731967926025,0.560693621635437,0.6417886178861789,0.2569364085362825,mmlu:college_medicine,test,58.053476952016354,llama2_7b_chat,ve2s1g,oe
11,0.09090909361839294,0.7272727489471436,0.85,0.3000000010837208,mmlu:college_physics,validation,3.0348848905414343,llama2_7b_chat,ve2s1g,oe
102,0.1764705926179886,0.5980392098426819,0.6593915343915344,0.27745093083849137,mmlu:college_physics,test,29.217331022024155,llama2_7b_chat,ve2s1g,oe
11,0.27272728085517883,0.5454545617103577,0.75,0.29090913317420264,mmlu:computer_security,validation,3.760745255276561,llama2_7b_chat,ve2s1g,oe
100,0.1899999976158142,0.3499999940395355,0.6380766731643924,0.420999943614006,mmlu:computer_security,test,30.447466587647796,llama2_7b_chat,ve2s1g,oe
26,0.1538461595773697,0.42307692766189575,0.6647727272727273,0.5111538492716278,mmlu:conceptual_physics,validation,10.163054775446653,llama2_7b_chat,ve2s1g,oe
235,0.26382976770401,0.5531914830207825,0.6584001491702406,0.24382980478570812,mmlu:conceptual_physics,test,74.37102056108415,llama2_7b_chat,ve2s1g,oe
12,0.0,0.3333333432674408,,0.44166667262713116,mmlu:econometrics,validation,3.584798116236925,llama2_7b_chat,ve2s1g,oe
114,0.28947368264198303,0.48245614767074585,0.38888888888888884,0.24254381813501058,mmlu:econometrics,test,39.30935248173773,llama2_7b_chat,ve2s1g,oe
16,0.0625,0.5,0.36666666666666664,0.28125,mmlu:electrical_engineering,validation,4.424572039395571,llama2_7b_chat,ve2s1g,oe
145,0.22068965435028076,0.5724138021469116,0.6667588495575221,0.23310336408943966,mmlu:electrical_engineering,test,45.95238265581429,llama2_7b_chat,ve2s1g,oe
41,0.2682926654815674,0.5609756112098694,0.38030303030303036,0.21341463996142876,mmlu:elementary_mathematics,validation,10.47326149046421,llama2_7b_chat,ve2s1g,oe
378,0.26455026865005493,0.6481481194496155,0.550089928057554,0.13582009218987964,mmlu:elementary_mathematics,test,102.8308777809143,llama2_7b_chat,ve2s1g,oe
14,0.1428571492433548,0.5714285969734192,0.35416666666666663,0.221428564616612,mmlu:formal_logic,validation,2.890828639268875,llama2_7b_chat,ve2s1g,oe
126,0.1269841343164444,0.4920635223388672,0.5571022727272726,0.31031742833909537,mmlu:formal_logic,test,33.77210193127394,llama2_7b_chat,ve2s1g,oe
10,0.10000000149011612,0.800000011920929,0.5,0.10000007152557377,mmlu:global_facts,validation,2.597844984382391,llama2_7b_chat,ve2s1g,oe
100,0.10999999940395355,0.7699999809265137,0.4933605720122574,0.19100005388259889,mmlu:global_facts,test,24.080545684322715,llama2_7b_chat,ve2s1g,oe
32,0.28125,0.5625,0.5893719806763283,0.2037499863654375,mmlu:high_school_biology,validation,8.122831258922815,llama2_7b_chat,ve2s1g,oe
310,0.3193548321723938,0.5387096405029297,0.5618267987936234,0.2266129078403596,mmlu:high_school_biology,test,93.80085518583655,llama2_7b_chat,ve2s1g,oe
22,0.09090909361839294,0.5454545617103577,0.5875,0.22727268934249875,mmlu:high_school_chemistry,validation,7.164149643853307,llama2_7b_chat,ve2s1g,oe
203,0.17241379618644714,0.4926108419895172,0.6080782312925169,0.301477873560243,mmlu:high_school_chemistry,test,59.83947242423892,llama2_7b_chat,ve2s1g,oe
9,0.4444444477558136,0.5555555820465088,0.5499999999999999,0.18888888756434125,mmlu:high_school_computer_science,validation,4.488651880994439,llama2_7b_chat,ve2s1g,oe
100,0.25999999046325684,0.6899999976158142,0.6320166320166319,0.14999997854232786,mmlu:high_school_computer_science,test,26.29760922305286,llama2_7b_chat,ve2s1g,oe
22,0.40909093618392944,0.4545454680919647,0.6581196581196581,0.30454549193382263,mmlu:high_school_geography,validation,5.310614006593823,llama2_7b_chat,ve2s1g,oe
198,0.31313130259513855,0.6010100841522217,0.6675759013282733,0.16565658769222222,mmlu:high_school_geography,test,51.213905895128846,llama2_7b_chat,ve2s1g,oe
21,0.2857142984867096,0.380952388048172,0.5499999999999999,0.3619047602017721,mmlu:high_school_government_and_politics,validation,5.780059581622481,llama2_7b_chat,ve2s1g,oe
193,0.3212435245513916,0.5699481964111328,0.6551342033981777,0.20518148377769352,mmlu:high_school_government_and_politics,test,57.17263494245708,llama2_7b_chat,ve2s1g,oe
43,0.1860465109348297,0.4651162624359131,0.6017857142857144,0.2895349194837171,mmlu:high_school_macroeconomics,validation,14.722005039453506,llama2_7b_chat,ve2s1g,oe
390,0.20769231021404266,0.5179487466812134,0.5888968796196412,0.25384612557215563,mmlu:high_school_macroeconomics,test,115.45806317962706,llama2_7b_chat,ve2s1g,oe
29,0.10344827175140381,0.7586206793785095,0.5897435897435896,0.15896561639062287,mmlu:high_school_mathematics,validation,8.719185395166278,llama2_7b_chat,ve2s1g,oe
270,0.07407407462596893,0.8481481075286865,0.4564,0.12887037550961533,mmlu:high_school_mathematics,test,70.73928705975413,llama2_7b_chat,ve2s1g,oe
26,0.19230769574642181,0.46153849363327026,0.6047619047619047,0.34615384615384615,mmlu:high_school_microeconomics,validation,10.617164900526404,llama2_7b_chat,ve2s1g,oe
238,0.20588237047195435,0.45798322558403015,0.6018248569268976,0.3214286435552004,mmlu:high_school_microeconomics,test,77.72448340430856,llama2_7b_chat,ve2s1g,oe
17,0.05882352963089943,0.7058823704719543,0.21875,0.3705882395015043,mmlu:high_school_physics,validation,5.725050464272499,llama2_7b_chat,ve2s1g,oe
151,0.1192052960395813,0.6225165724754333,0.6787802840434419,0.31324502766527085,mmlu:high_school_physics,test,40.089934350922704,llama2_7b_chat,ve2s1g,oe
60,0.38333335518836975,0.4833333492279053,0.5446533490011751,0.28000003298123677,mmlu:high_school_psychology,validation,18.28904323093593,llama2_7b_chat,ve2s1g,oe
545,0.3541284501552582,0.5082569122314453,0.5941400730098916,0.26207343088377505,mmlu:high_school_psychology,test,150.8409101050347,llama2_7b_chat,ve2s1g,oe
23,0.043478261679410934,0.782608687877655,0.25,0.10217389853104301,mmlu:high_school_statistics,validation,7.316214740276337,llama2_7b_chat,ve2s1g,oe
216,0.16203704476356506,0.5972222089767456,0.469455406471981,0.173836595206349,mmlu:high_school_statistics,test,69.90474091097713,llama2_7b_chat,ve2s1g,oe
22,0.40909093618392944,0.5,0.7136752136752136,0.26363640481775463,mmlu:high_school_us_history,validation,8.942393653094769,llama2_7b_chat,ve2s1g,oe
204,0.37745100259780884,0.5343137383460999,0.6950608446671439,0.23137259045067954,mmlu:high_school_us_history,test,71.62275618501008,llama2_7b_chat,ve2s1g,oe
23,0.17391304671764374,0.47826087474823,0.5,0.33913042752639105,mmlu:human_aging,validation,6.46861332282424,llama2_7b_chat,ve2s1g,oe
223,0.26457399129867554,0.4663677215576172,0.5863476643241008,0.27488786650345465,mmlu:human_aging,test,61.74580758064985,llama2_7b_chat,ve2s1g,oe
12,0.0833333358168602,0.6666666865348816,0.4090909090909091,0.19166667759418488,mmlu:human_sexuality,validation,3.0230101458728313,llama2_7b_chat,ve2s1g,oe
131,0.20610687136650085,0.572519063949585,0.5692663817663818,0.2236640507938298,mmlu:human_sexuality,test,36.263144224882126,llama2_7b_chat,ve2s1g,oe
13,0.23076924681663513,0.46153849363327026,0.55,0.33076922710125267,mmlu:international_law,validation,4.796051263809204,llama2_7b_chat,ve2s1g,oe
121,0.1818181723356247,0.3140495717525482,0.6253443526170799,0.4586777450624577,mmlu:international_law,test,41.46289075911045,llama2_7b_chat,ve2s1g,oe
11,0.1818181872367859,0.5454545617103577,0.6944444444444444,0.17272726514122702,mmlu:jurisprudence,validation,2.9892311207950115,llama2_7b_chat,ve2s1g,oe
108,0.2777777910232544,0.42592594027519226,0.5311965811965812,0.3222221986011222,mmlu:jurisprudence,test,32.8192523047328,llama2_7b_chat,ve2s1g,oe
18,0.1666666716337204,0.5,0.6666666666666666,0.3499999940395355,mmlu:logical_fallacies,validation,6.016513172537088,llama2_7b_chat,ve2s1g,oe
163,0.33742329478263855,0.4907975196838379,0.575084175084175,0.25705500906961826,mmlu:logical_fallacies,test,45.00107069686055,llama2_7b_chat,ve2s1g,oe
11,0.1818181872367859,0.7272727489471436,0.888888888888889,0.2999999902465127,mmlu:machine_learning,validation,3.7509635612368584,llama2_7b_chat,ve2s1g,oe
112,0.1696428656578064,0.392857164144516,0.5681946802490095,0.3812499408211027,mmlu:machine_learning,test,33.558611584827304,llama2_7b_chat,ve2s1g,oe
11,0.4545454680919647,0.6363636255264282,0.7166666666666668,0.245454495603388,mmlu:management,validation,3.8754124213010073,llama2_7b_chat,ve2s1g,oe
103,0.3009708821773529,0.43689319491386414,0.5519713261648745,0.31067964232083667,mmlu:management,test,26.853000726550817,llama2_7b_chat,ve2s1g,oe
25,0.19999998807907104,0.2800000011920929,0.61,0.5479999876022339,mmlu:marketing,validation,6.884660970419645,llama2_7b_chat,ve2s1g,oe
234,0.29914531111717224,0.42307695746421814,0.6878919860627177,0.3431624301478394,mmlu:marketing,test,67.22912079654634,llama2_7b_chat,ve2s1g,oe
11,0.5454545617103577,0.6363636255264282,0.3,0.18454546278173273,mmlu:medical_genetics,validation,2.9917221944779158,llama2_7b_chat,ve2s1g,oe
100,0.20999999344348907,0.5699999928474426,0.510548523206751,0.19799996674060819,mmlu:medical_genetics,test,27.596197973936796,llama2_7b_chat,ve2s1g,oe
