dataset,fuzzy_gpt-3\\.5-turbo-1106_ece_counting,fuzzy_gpt-3\\.5-turbo-1106_ece_likelihood,fuzzy_gpt-3\\.5-turbo-1106_auroc_counting,fuzzy_gpt-3\\.5-turbo-1106_auroc_likelihood,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_counting,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_likelihood,split,model
mmlu:high_school_computer_science,0.1219999999999999,0.13916290243722393,0.4985949417904456,0.5126455238859896,0.49,0.32,run-20240222_093548-qo9zzv59,mistral_7b_instruct
mmlu:high_school_computer_science,0.13333333333333333,0.23875028584484226,,,0.3333333333333333,0.3333333333333333,run-20240222_093548-qo9zzv59,mistral_7b_instruct
mmlu:high_school_computer_science,0.1219999999999999,0.13916290243722393,0.4985949417904456,0.5126455238859896,0.49,0.32,latest-run,mistral_7b_instruct
mmlu:high_school_computer_science,0.13333333333333333,0.23875028584484226,,,0.3333333333333333,0.3333333333333333,latest-run,mistral_7b_instruct
mmlu:jurisprudence,0.23333333333333328,0.22931719539499368,0.5273368606701939,0.5236331569664903,0.3425925925925926,0.2222222222222222,test,mistral_7b_instruct
mmlu:jurisprudence,0.39090909090909093,0.39008942193574087,,,0.09090909090909091,0.09090909090909091,validation,mistral_7b_instruct
mmlu:jurisprudence,0.23333333333333328,0.22931719539499368,0.5273368606701939,0.5236331569664903,0.3425925925925926,0.2222222222222222,run-20240222_120742-r26lo8hp,mistral_7b_instruct
mmlu:jurisprudence,0.39090909090909093,0.39008942193574087,,,0.09090909090909091,0.09090909090909091,run-20240222_120742-r26lo8hp,mistral_7b_instruct
mmlu:jurisprudence,0.23333333333333328,0.22931719539499368,0.5273368606701939,0.5236331569664903,0.3425925925925926,0.2222222222222222,latest-run,mistral_7b_instruct
mmlu:jurisprudence,0.39090909090909093,0.39008942193574087,,,0.09090909090909091,0.09090909090909091,latest-run,mistral_7b_instruct
mmlu:sociology,0.09800995024875624,0.12444490562380311,0.6036985484191688,0.5961423742294691,0.4577114427860697,0.3582089552238806,test,mistral_7b_instruct
mmlu:sociology,0.11818181818181822,0.33200062461585794,,,0.6818181818181818,0.5454545454545454,validation,mistral_7b_instruct
mmlu:sociology,0.09800995024875624,0.12444490562380311,0.6036985484191688,0.5961423742294691,0.4577114427860697,0.3582089552238806,run-20240222_202738-celox19m,mistral_7b_instruct
mmlu:sociology,0.11818181818181822,0.33200062461585794,,,0.6818181818181818,0.5454545454545454,run-20240222_202738-celox19m,mistral_7b_instruct
mmlu:sociology,0.09800995024875624,0.12444490562380311,0.6036985484191688,0.5961423742294691,0.4577114427860697,0.3582089552238806,latest-run,mistral_7b_instruct
mmlu:sociology,0.11818181818181822,0.33200062461585794,,,0.6818181818181818,0.5454545454545454,latest-run,mistral_7b_instruct
mmlu:anatomy,0.14740740740740746,0.20068651954581107,0.475462147887324,0.4630281690140845,0.7333333333333333,0.6444444444444445,test,mistral_7b_instruct
mmlu:anatomy,0.19285714285714287,0.22647873461214305,,,0.2857142857142857,0.14285714285714285,validation,mistral_7b_instruct
mmlu:anatomy,0.14740740740740746,0.20068651954581107,0.475462147887324,0.4630281690140845,0.7333333333333333,0.6444444444444445,latest-run,mistral_7b_instruct
mmlu:anatomy,0.19285714285714287,0.22647873461214305,,,0.2857142857142857,0.14285714285714285,latest-run,mistral_7b_instruct
mmlu:anatomy,0.14740740740740746,0.20068651954581107,0.475462147887324,0.4630281690140845,0.7333333333333333,0.6444444444444445,run-20240222_062132-1q9tb1de,mistral_7b_instruct
mmlu:anatomy,0.19285714285714287,0.22647873461214305,,,0.2857142857142857,0.14285714285714285,run-20240222_062132-1q9tb1de,mistral_7b_instruct
mmlu:elementary_mathematics,0.1408488063660478,0.14502278679187067,0.581503849786759,0.588029882359676,0.7751322751322751,0.6534391534391535,test,mistral_7b_instruct
mmlu:elementary_mathematics,0.1609756097560976,0.12248737972132216,,,0.5609756097560976,0.3902439024390244,validation,mistral_7b_instruct
mmlu:elementary_mathematics,0.1408488063660478,0.14502278679187067,0.581503849786759,0.588029882359676,0.7751322751322751,0.6534391534391535,latest-run,mistral_7b_instruct
mmlu:elementary_mathematics,0.1609756097560976,0.12248737972132216,,,0.5609756097560976,0.3902439024390244,latest-run,mistral_7b_instruct
mmlu:elementary_mathematics,0.1408488063660478,0.14502278679187067,0.581503849786759,0.588029882359676,0.7751322751322751,0.6534391534391535,run-20240222_082932-fulz1mx9,mistral_7b_instruct
mmlu:elementary_mathematics,0.1609756097560976,0.12248737972132216,,,0.5609756097560976,0.3902439024390244,run-20240222_082932-fulz1mx9,mistral_7b_instruct
mmlu:high_school_european_history,0.16193548387096782,0.14564044993879358,0.604835164835165,0.6121978021978022,0.8545454545454545,0.7757575757575758,test,mistral_7b_instruct
mmlu:high_school_european_history,0.33888888888888885,0.3388802462675237,,,0.7222222222222222,0.5555555555555556,validation,mistral_7b_instruct
mmlu:high_school_european_history,0.16193548387096782,0.14564044993879358,0.604835164835165,0.6121978021978022,0.8545454545454545,0.7757575757575758,run-20240224_020320-3tfpj5bo,mistral_7b_instruct
mmlu:high_school_european_history,0.33888888888888885,0.3388802462675237,,,0.7222222222222222,0.5555555555555556,run-20240224_020320-3tfpj5bo,mistral_7b_instruct
mmlu:high_school_european_history,0.16193548387096782,0.14564044993879358,0.604835164835165,0.6121978021978022,0.8545454545454545,0.7757575757575758,latest-run,mistral_7b_instruct
mmlu:high_school_european_history,0.33888888888888885,0.3388802462675237,,,0.7222222222222222,0.5555555555555556,latest-run,mistral_7b_instruct
mmlu:prehistory,0.12592592592592589,0.15167732762230896,0.5206522987405734,0.514948512804808,0.5030864197530864,0.3549382716049383,test,mistral_7b_instruct
mmlu:prehistory,0.11999999999999997,0.1348465224780965,,,0.2571428571428571,0.17142857142857143,validation,mistral_7b_instruct
mmlu:prehistory,0.12592592592592589,0.15167732762230896,0.5206522987405734,0.514948512804808,0.5030864197530864,0.3549382716049383,run-20240222_150104-yxp3dcuc,mistral_7b_instruct
mmlu:prehistory,0.11999999999999997,0.1348465224780965,,,0.2571428571428571,0.17142857142857143,run-20240222_150104-yxp3dcuc,mistral_7b_instruct
mmlu:prehistory,0.12592592592592589,0.15167732762230896,0.5206522987405734,0.514948512804808,0.5030864197530864,0.3549382716049383,latest-run,mistral_7b_instruct
mmlu:prehistory,0.11999999999999997,0.1348465224780965,,,0.2571428571428571,0.17142857142857143,latest-run,mistral_7b_instruct
mmlu:professional_law,0.11929595827900911,0.11987630939714042,0.5285696104652396,0.5346369889296616,0.05736636245110821,0.03455019556714472,test,mistral_7b_instruct
mmlu:professional_law,0.16411764705882353,0.17659070730719473,,,0.1411764705882353,0.09411764705882353,validation,mistral_7b_instruct
mmlu:professional_law,0.11929595827900911,0.11987630939714042,0.5285696104652396,0.5346369889296616,0.05736636245110821,0.03455019556714472,run-20240222_153733-q40wygzz,mistral_7b_instruct
mmlu:professional_law,0.16411764705882353,0.17659070730719473,,,0.1411764705882353,0.09411764705882353,run-20240222_153733-q40wygzz,mistral_7b_instruct
mmlu:professional_law,0.11929595827900911,0.11987630939714042,0.5285696104652396,0.5346369889296616,0.05736636245110821,0.03455019556714472,latest-run,mistral_7b_instruct
mmlu:professional_law,0.16411764705882353,0.17659070730719473,,,0.1411764705882353,0.09411764705882353,latest-run,mistral_7b_instruct
mmlu:moral_disputes,0.21734104046242775,0.22070841338893138,0.5052501337613697,0.5137774210807919,0.1791907514450867,0.11560693641618497,test,mistral_7b_instruct
mmlu:moral_disputes,0.2078947368421053,0.21238772107331613,,,0.21052631578947367,0.10526315789473684,validation,mistral_7b_instruct
mmlu:moral_disputes,0.21734104046242775,0.22070841338893138,0.5052501337613697,0.5137774210807919,0.1791907514450867,0.11560693641618497,run-20240222_132203-o8ag310y,mistral_7b_instruct
mmlu:moral_disputes,0.2078947368421053,0.21238772107331613,,,0.21052631578947367,0.10526315789473684,run-20240222_132203-o8ag310y,mistral_7b_instruct
mmlu:moral_disputes,0.21734104046242775,0.22070841338893138,0.5052501337613697,0.5137774210807919,0.1791907514450867,0.11560693641618497,latest-run,mistral_7b_instruct
mmlu:moral_disputes,0.2078947368421053,0.21238772107331613,,,0.21052631578947367,0.10526315789473684,latest-run,mistral_7b_instruct
mmlu:machine_learning,0.10892857142857137,0.10380995715556084,0.5262044270833334,0.5390625,0.39285714285714285,0.25892857142857145,test,mistral_7b_instruct
mmlu:machine_learning,0.2818181818181818,0.34148321954381744,,,0.45454545454545453,0.2727272727272727,validation,mistral_7b_instruct
mmlu:machine_learning,0.10892857142857137,0.10380995715556084,0.5262044270833334,0.5390625,0.39285714285714285,0.25892857142857145,run-20240222_122124-nsbtrspj,mistral_7b_instruct
mmlu:machine_learning,0.2818181818181818,0.34148321954381744,,,0.45454545454545453,0.2727272727272727,run-20240222_122124-nsbtrspj,mistral_7b_instruct
mmlu:machine_learning,0.10892857142857137,0.10380995715556084,0.5262044270833334,0.5390625,0.39285714285714285,0.25892857142857145,latest-run,mistral_7b_instruct
mmlu:machine_learning,0.2818181818181818,0.34148321954381744,,,0.45454545454545453,0.2727272727272727,latest-run,mistral_7b_instruct
mmlu:high_school_microeconomics,0.06793248945147673,0.0853540423052215,0.5578143021914648,0.5679065743944637,0.3949579831932773,0.3025210084033613,test,mistral_7b_instruct
mmlu:high_school_microeconomics,0.10769230769230773,0.1714997587575516,,,0.38461538461538464,0.34615384615384615,validation,mistral_7b_instruct
mmlu:high_school_microeconomics,0.06793248945147673,0.0853540423052215,0.5578143021914648,0.5679065743944637,0.3949579831932773,0.3025210084033613,run-20240222_103433-jyd1lr3m,mistral_7b_instruct
mmlu:high_school_microeconomics,0.10769230769230773,0.1714997587575516,,,0.38461538461538464,0.34615384615384615,run-20240222_103433-jyd1lr3m,mistral_7b_instruct
mmlu:high_school_microeconomics,0.06793248945147673,0.0853540423052215,0.5578143021914648,0.5679065743944637,0.3949579831932773,0.3025210084033613,latest-run,mistral_7b_instruct
mmlu:high_school_microeconomics,0.10769230769230773,0.1714997587575516,,,0.38461538461538464,0.34615384615384615,latest-run,mistral_7b_instruct
mmlu:high_school_us_history,0.09336734693877538,0.11458037560140608,0.5730987246102976,0.5735710911667453,0.9264705882352942,0.8676470588235294,test,mistral_7b_instruct
mmlu:high_school_us_history,0.11000000000000001,0.2043221850290521,,,0.9545454545454546,0.8636363636363636,validation,mistral_7b_instruct
mmlu:high_school_us_history,0.09336734693877538,0.11458037560140608,0.5730987246102976,0.5735710911667453,0.9264705882352942,0.8676470588235294,run-20240223_210805-lxwpdy1i,mistral_7b_instruct
mmlu:high_school_us_history,0.11000000000000001,0.2043221850290521,,,0.9545454545454546,0.8636363636363636,run-20240223_210805-lxwpdy1i,mistral_7b_instruct
mmlu:high_school_us_history,0.09336734693877538,0.11458037560140608,0.5730987246102976,0.5735710911667453,0.9264705882352942,0.8676470588235294,latest-run,mistral_7b_instruct
mmlu:high_school_us_history,0.11000000000000001,0.2043221850290521,,,0.9545454545454546,0.8636363636363636,latest-run,mistral_7b_instruct
mmlu:college_computer_science,0.21800000000000008,0.21698850486585913,0.42543859649122806,0.44846491228070173,0.47,0.3,test,mistral_7b_instruct
mmlu:college_computer_science,0.33636363636363636,0.3376735940300736,,,0.2727272727272727,0.18181818181818182,validation,mistral_7b_instruct
mmlu:college_computer_science,0.21800000000000008,0.21698850486585913,0.42543859649122806,0.44846491228070173,0.47,0.3,run-20240222_071653-ezi2zfq9,mistral_7b_instruct
mmlu:college_computer_science,0.33636363636363636,0.3376735940300736,,,0.2727272727272727,0.18181818181818182,run-20240222_071653-ezi2zfq9,mistral_7b_instruct
mmlu:college_computer_science,0.21800000000000008,0.21698850486585913,0.42543859649122806,0.44846491228070173,0.47,0.3,latest-run,mistral_7b_instruct
mmlu:college_computer_science,0.33636363636363636,0.3376735940300736,,,0.2727272727272727,0.18181818181818182,latest-run,mistral_7b_instruct
mmlu:security_studies,0.39061224489795915,0.39110836616216216,0.5303715891951186,0.5359934183463595,0.024489795918367346,0.0163265306122449,test,mistral_7b_instruct
mmlu:security_studies,0.28518518518518515,0.2897669694906431,,,0.07407407407407407,0.07407407407407407,validation,mistral_7b_instruct
mmlu:security_studies,0.39061224489795915,0.39110836616216216,0.5303715891951186,0.5359934183463595,0.024489795918367346,0.0163265306122449,run-20240222_201533-fbujrepg,mistral_7b_instruct
mmlu:security_studies,0.28518518518518515,0.2897669694906431,,,0.07407407407407407,0.07407407407407407,run-20240222_201533-fbujrepg,mistral_7b_instruct
mmlu:security_studies,0.39061224489795915,0.39110836616216216,0.5303715891951186,0.5359934183463595,0.024489795918367346,0.0163265306122449,latest-run,mistral_7b_instruct
mmlu:security_studies,0.28518518518518515,0.2897669694906431,,,0.07407407407407407,0.07407407407407407,latest-run,mistral_7b_instruct
mmlu:management,0.10970873786407766,0.13306971261813041,0.5156840513983372,0.5041572184429328,0.7087378640776699,0.5728155339805825,test,mistral_7b_instruct
mmlu:management,0.25454545454545446,0.24212584080244545,,,0.9090909090909091,0.7272727272727273,validation,mistral_7b_instruct
mmlu:management,0.10970873786407766,0.13306971261813041,0.5156840513983372,0.5041572184429328,0.7087378640776699,0.5728155339805825,run-20240222_122901-wybj3vnq,mistral_7b_instruct
mmlu:management,0.25454545454545446,0.24212584080244545,,,0.9090909090909091,0.7272727272727273,run-20240222_122901-wybj3vnq,mistral_7b_instruct
mmlu:management,0.10970873786407766,0.13306971261813041,0.5156840513983372,0.5041572184429328,0.7087378640776699,0.5728155339805825,latest-run,mistral_7b_instruct
mmlu:management,0.25454545454545446,0.24212584080244545,,,0.9090909090909091,0.7272727272727273,latest-run,mistral_7b_instruct
mmlu:econometrics,0.16491228070175443,0.20229292767585838,0.5208599404001704,0.49212430821626224,0.38596491228070173,0.2894736842105263,test,mistral_7b_instruct
mmlu:econometrics,0.125,0.22602585647193435,,,0.5,0.3333333333333333,validation,mistral_7b_instruct
mmlu:econometrics,0.16491228070175443,0.20229292767585838,0.5208599404001704,0.49212430821626224,0.38596491228070173,0.2894736842105263,run-20240222_080832-2e7ijpev,mistral_7b_instruct
mmlu:econometrics,0.125,0.22602585647193435,,,0.5,0.3333333333333333,run-20240222_080832-2e7ijpev,mistral_7b_instruct
mmlu:econometrics,0.16491228070175443,0.20229292767585838,0.5208599404001704,0.49212430821626224,0.38596491228070173,0.2894736842105263,latest-run,mistral_7b_instruct
mmlu:econometrics,0.125,0.22602585647193435,,,0.5,0.3333333333333333,latest-run,mistral_7b_instruct
mmlu:professional_medicine,0.09742647058823531,0.09692532577780194,0.5293560062044005,0.5364508531050727,0.46691176470588236,0.3161764705882353,test,mistral_7b_instruct
mmlu:professional_medicine,0.14193548387096772,0.2581569944963022,,,0.41935483870967744,0.1935483870967742,validation,mistral_7b_instruct
mmlu:professional_medicine,0.09742647058823531,0.09692532577780194,0.5293560062044005,0.5364508531050727,0.46691176470588236,0.3161764705882353,run-20240222_191039-noeqkkqi,mistral_7b_instruct
mmlu:professional_medicine,0.14193548387096772,0.2581569944963022,,,0.41935483870967744,0.1935483870967742,run-20240222_191039-noeqkkqi,mistral_7b_instruct
mmlu:professional_medicine,0.09742647058823531,0.09692532577780194,0.5293560062044005,0.5364508531050727,0.46691176470588236,0.3161764705882353,latest-run,mistral_7b_instruct
mmlu:professional_medicine,0.14193548387096772,0.2581569944963022,,,0.41935483870967744,0.1935483870967742,latest-run,mistral_7b_instruct
mmlu:high_school_geography,0.1419191919191919,0.12608432048635862,0.5227366255144033,0.5254115226337448,0.7222222222222222,0.6313131313131313,test,mistral_7b_instruct
mmlu:high_school_geography,0.1954545454545456,0.36822662567605824,,,1.0,0.6818181818181818,validation,mistral_7b_instruct
mmlu:high_school_geography,0.1419191919191919,0.12608432048635862,0.5227366255144033,0.5254115226337448,0.7222222222222222,0.6313131313131313,run-20240222_094432-g5vo47yn,mistral_7b_instruct
mmlu:high_school_geography,0.1954545454545456,0.36822662567605824,,,1.0,0.6818181818181818,run-20240222_094432-g5vo47yn,mistral_7b_instruct
mmlu:high_school_geography,0.1419191919191919,0.12608432048635862,0.5227366255144033,0.5254115226337448,0.7222222222222222,0.6313131313131313,latest-run,mistral_7b_instruct
mmlu:high_school_geography,0.1954545454545456,0.36822662567605824,,,1.0,0.6818181818181818,latest-run,mistral_7b_instruct
mmlu:public_relations,0.17272727272727276,0.17421096586348409,0.4534127843986999,0.4503430841459011,0.42727272727272725,0.32727272727272727,test,mistral_7b_instruct
mmlu:public_relations,0.14166666666666666,0.19892069403412596,,,0.0,0.0,validation,mistral_7b_instruct
mmlu:public_relations,0.17272727272727276,0.17421096586348409,0.4534127843986999,0.4503430841459011,0.42727272727272725,0.32727272727272727,run-20240222_201024-gdnmrdfl,mistral_7b_instruct
mmlu:public_relations,0.14166666666666666,0.19892069403412596,,,0.0,0.0,run-20240222_201024-gdnmrdfl,mistral_7b_instruct
mmlu:public_relations,0.17272727272727276,0.17421096586348409,0.4534127843986999,0.4503430841459011,0.42727272727272725,0.32727272727272727,latest-run,mistral_7b_instruct
mmlu:public_relations,0.14166666666666666,0.19892069403412596,,,0.0,0.0,latest-run,mistral_7b_instruct
mmlu:miscellaneous,0.10966887417218552,0.11158054152327865,0.5405947174341824,0.5446359660406483,0.9629629629629629,0.9259259259259259,test,mistral_7b_instruct
mmlu:miscellaneous,0.08117647058823539,0.13096466215106325,,,0.9186046511627907,0.8604651162790697,validation,mistral_7b_instruct
mmlu:miscellaneous,0.10966887417218552,0.11158054152327865,0.5405947174341824,0.5446359660406483,0.9629629629629629,0.9259259259259259,run-20240222_124854-ixchoahe,mistral_7b_instruct
mmlu:miscellaneous,0.08117647058823539,0.13096466215106325,,,0.9186046511627907,0.8604651162790697,run-20240222_124854-ixchoahe,mistral_7b_instruct
mmlu:miscellaneous,0.10966887417218552,0.11158054152327865,0.5405947174341824,0.5446359660406483,0.9629629629629629,0.9259259259259259,latest-run,mistral_7b_instruct
mmlu:miscellaneous,0.08117647058823539,0.13096466215106325,,,0.9186046511627907,0.8604651162790697,latest-run,mistral_7b_instruct
mmlu:clinical_knowledge,0.08641509433962269,0.10764775779946967,0.5964746243937064,0.5845262037146576,0.20754716981132076,0.15849056603773584,test,mistral_7b_instruct
mmlu:clinical_knowledge,0.1448275862068966,0.15857198178612705,,,0.034482758620689655,0.034482758620689655,validation,mistral_7b_instruct
mmlu:clinical_knowledge,0.08641509433962269,0.10764775779946967,0.5964746243937064,0.5845262037146576,0.20754716981132076,0.15849056603773584,run-20240222_064909-e8tym68g,mistral_7b_instruct
mmlu:clinical_knowledge,0.1448275862068966,0.15857198178612705,,,0.034482758620689655,0.034482758620689655,run-20240222_064909-e8tym68g,mistral_7b_instruct
mmlu:clinical_knowledge,0.08641509433962269,0.10764775779946967,0.5964746243937064,0.5845262037146576,0.20754716981132076,0.15849056603773584,latest-run,mistral_7b_instruct
mmlu:clinical_knowledge,0.1448275862068966,0.15857198178612705,,,0.034482758620689655,0.034482758620689655,latest-run,mistral_7b_instruct
mmlu:world_religions,0.09050632911392398,0.08726929785433205,0.6069613821138211,0.608739837398374,0.9941520467836257,0.9941520467836257,test,mistral_7b_instruct
mmlu:world_religions,0.16874999999999996,0.16084614826106697,,,1.0,1.0,validation,mistral_7b_instruct
mmlu:world_religions,0.09050632911392398,0.08726929785433205,0.6069613821138211,0.608739837398374,0.9941520467836257,0.9941520467836257,run-20240222_204933-az728c5j,mistral_7b_instruct
mmlu:world_religions,0.16874999999999996,0.16084614826106697,,,1.0,1.0,run-20240222_204933-az728c5j,mistral_7b_instruct
mmlu:world_religions,0.09050632911392398,0.08726929785433205,0.6069613821138211,0.608739837398374,0.9941520467836257,0.9941520467836257,latest-run,mistral_7b_instruct
mmlu:world_religions,0.16874999999999996,0.16084614826106697,,,1.0,1.0,latest-run,mistral_7b_instruct
mmlu:human_sexuality,0.12900763358778627,0.15645058115929789,0.5278684701492538,0.5191231343283582,0.549618320610687,0.45038167938931295,test,mistral_7b_instruct
mmlu:human_sexuality,0.22499999999999995,0.2781902601740351,,,0.25,0.25,validation,mistral_7b_instruct
mmlu:human_sexuality,0.12900763358778627,0.15645058115929789,0.5278684701492538,0.5191231343283582,0.549618320610687,0.45038167938931295,run-20240222_115536-gwuk54ay,mistral_7b_instruct
mmlu:human_sexuality,0.22499999999999995,0.2781902601740351,,,0.25,0.25,run-20240222_115536-gwuk54ay,mistral_7b_instruct
mmlu:human_sexuality,0.12900763358778627,0.15645058115929789,0.5278684701492538,0.5191231343283582,0.549618320610687,0.45038167938931295,latest-run,mistral_7b_instruct
mmlu:human_sexuality,0.22499999999999995,0.2781902601740351,,,0.25,0.25,latest-run,mistral_7b_instruct
mmlu:high_school_mathematics,0.20777777777777773,0.2131869520792715,0.509453781512605,0.5175945378151261,0.18888888888888888,0.13333333333333333,test,mistral_7b_instruct
mmlu:high_school_mathematics,0.2206896551724138,0.30360593716539297,,,0.20689655172413793,0.10344827586206896,validation,mistral_7b_instruct
mmlu:high_school_mathematics,0.20777777777777773,0.2131869520792715,0.509453781512605,0.5175945378151261,0.18888888888888888,0.13333333333333333,run-20240222_101707-8j9c9qek,mistral_7b_instruct
mmlu:high_school_mathematics,0.2206896551724138,0.30360593716539297,,,0.20689655172413793,0.10344827586206896,run-20240222_101707-8j9c9qek,mistral_7b_instruct
mmlu:high_school_mathematics,0.20777777777777773,0.2131869520792715,0.509453781512605,0.5175945378151261,0.18888888888888888,0.13333333333333333,latest-run,mistral_7b_instruct
mmlu:high_school_mathematics,0.2206896551724138,0.30360593716539297,,,0.20689655172413793,0.10344827586206896,latest-run,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.16249999999999992,0.16364053951892674,0.5367796610169492,0.5385310734463277,0.6113989637305699,0.533678756476684,test,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.17142857142857132,0.16646224697792336,,,0.8571428571428571,0.6666666666666666,validation,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.16249999999999992,0.16364053951892674,0.5367796610169492,0.5385310734463277,0.6113989637305699,0.533678756476684,run-20240222_095354-5vaao2ai,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.17142857142857132,0.16646224697792336,,,0.8571428571428571,0.6666666666666666,run-20240222_095354-5vaao2ai,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.16249999999999992,0.16364053951892674,0.5367796610169492,0.5385310734463277,0.6113989637305699,0.533678756476684,latest-run,mistral_7b_instruct
mmlu:high_school_government_and_politics,0.17142857142857132,0.16646224697792336,,,0.8571428571428571,0.6666666666666666,latest-run,mistral_7b_instruct
mmlu:us_foreign_policy,0.18673469387755087,0.19667858682494632,0.5906964656964657,0.5753638253638254,0.75,0.66,test,mistral_7b_instruct
mmlu:us_foreign_policy,0.1454545454545454,0.2665086454441795,,,0.7272727272727273,0.18181818181818182,validation,mistral_7b_instruct
mmlu:us_foreign_policy,0.18673469387755087,0.19667858682494632,0.5906964656964657,0.5753638253638254,0.75,0.66,latest-run,mistral_7b_instruct
mmlu:us_foreign_policy,0.1454545454545454,0.2665086454441795,,,0.7272727272727273,0.18181818181818182,latest-run,mistral_7b_instruct
mmlu:us_foreign_policy,0.18673469387755087,0.19667858682494632,0.5906964656964657,0.5753638253638254,0.75,0.66,run-20240222_203527-kwd5hosh,mistral_7b_instruct
mmlu:us_foreign_policy,0.1454545454545454,0.2665086454441795,,,0.7272727272727273,0.18181818181818182,run-20240222_203527-kwd5hosh,mistral_7b_instruct
mmlu:high_school_psychology,0.12560296846011137,0.1270110170603081,0.5233776618129787,0.5232724518138204,0.8,0.708256880733945,test,mistral_7b_instruct
mmlu:high_school_psychology,0.14500000000000007,0.19064587031891606,,,0.9666666666666667,0.9166666666666666,validation,mistral_7b_instruct
mmlu:high_school_psychology,0.12560296846011137,0.1270110170603081,0.5233776618129787,0.5232724518138204,0.8,0.708256880733945,run-20240222_105531-nhbe9u49,mistral_7b_instruct
mmlu:high_school_psychology,0.14500000000000007,0.19064587031891606,,,0.9666666666666667,0.9166666666666666,run-20240222_105531-nhbe9u49,mistral_7b_instruct
mmlu:high_school_psychology,0.12560296846011137,0.1270110170603081,0.5233776618129787,0.5232724518138204,0.8,0.708256880733945,latest-run,mistral_7b_instruct
mmlu:high_school_psychology,0.14500000000000007,0.19064587031891606,,,0.9666666666666667,0.9166666666666666,latest-run,mistral_7b_instruct
mmlu:college_mathematics,0.3330000000000001,0.3472120354025745,0.5047348484848484,0.48295454545454547,0.5,0.38,test,mistral_7b_instruct
mmlu:college_mathematics,0.4363636363636364,0.4365178014022111,,,0.7272727272727273,0.5454545454545454,validation,mistral_7b_instruct
mmlu:college_mathematics,0.3330000000000001,0.3472120354025745,0.5047348484848484,0.48295454545454547,0.5,0.38,run-20240222_072507-w1540f5x,mistral_7b_instruct
mmlu:college_mathematics,0.4363636363636364,0.4365178014022111,,,0.7272727272727273,0.5454545454545454,run-20240222_072507-w1540f5x,mistral_7b_instruct
mmlu:college_mathematics,0.3330000000000001,0.3472120354025745,0.5047348484848484,0.48295454545454547,0.5,0.38,latest-run,mistral_7b_instruct
mmlu:college_mathematics,0.4363636363636364,0.4365178014022111,,,0.7272727272727273,0.5454545454545454,latest-run,mistral_7b_instruct
mmlu:conceptual_physics,0.16085106382978734,0.174605402128211,0.5553068115091015,0.5344979448032883,0.825531914893617,0.7404255319148936,test,mistral_7b_instruct
mmlu:conceptual_physics,0.33076923076923076,0.3433002573702931,,,0.5769230769230769,0.46153846153846156,validation,mistral_7b_instruct
mmlu:conceptual_physics,0.16085106382978734,0.174605402128211,0.5553068115091015,0.5344979448032883,0.825531914893617,0.7404255319148936,run-20240222_075915-n9t5iekx,mistral_7b_instruct
mmlu:conceptual_physics,0.33076923076923076,0.3433002573702931,,,0.5769230769230769,0.46153846153846156,run-20240222_075915-n9t5iekx,mistral_7b_instruct
mmlu:conceptual_physics,0.16085106382978734,0.174605402128211,0.5553068115091015,0.5344979448032883,0.825531914893617,0.7404255319148936,latest-run,mistral_7b_instruct
mmlu:conceptual_physics,0.33076923076923076,0.3433002573702931,,,0.5769230769230769,0.46153846153846156,latest-run,mistral_7b_instruct
mmlu:professional_psychology,0.12042483660130719,0.12300627864899617,0.5171501781551049,0.5116570624202701,0.20588235294117646,0.14215686274509803,test,mistral_7b_instruct
mmlu:professional_psychology,0.208695652173913,0.2497889047179472,,,0.18840579710144928,0.13043478260869565,validation,mistral_7b_instruct
mmlu:professional_psychology,0.12042483660130719,0.12300627864899617,0.5171501781551049,0.5116570624202701,0.20588235294117646,0.14215686274509803,run-20240222_194113-1grmqhuf,mistral_7b_instruct
mmlu:professional_psychology,0.208695652173913,0.2497889047179472,,,0.18840579710144928,0.13043478260869565,run-20240222_194113-1grmqhuf,mistral_7b_instruct
mmlu:professional_psychology,0.12042483660130719,0.12300627864899617,0.5171501781551049,0.5116570624202701,0.20588235294117646,0.14215686274509803,latest-run,mistral_7b_instruct
mmlu:professional_psychology,0.208695652173913,0.2497889047179472,,,0.18840579710144928,0.13043478260869565,latest-run,mistral_7b_instruct
mmlu:philosophy,0.12290322580645155,0.1462149064890339,0.563453916856396,0.549498271355089,0.5241157556270096,0.4533762057877814,test,mistral_7b_instruct
mmlu:philosophy,0.16764705882352943,0.1768544172161502,,,0.7058823529411765,0.5588235294117647,validation,mistral_7b_instruct
mmlu:philosophy,0.12290322580645155,0.1462149064890339,0.563453916856396,0.549498271355089,0.5241157556270096,0.4533762057877814,run-20240222_144810-nemk76gw,mistral_7b_instruct
mmlu:philosophy,0.16764705882352943,0.1768544172161502,,,0.7058823529411765,0.5588235294117647,run-20240222_144810-nemk76gw,mistral_7b_instruct
mmlu:philosophy,0.12290322580645155,0.1462149064890339,0.563453916856396,0.549498271355089,0.5241157556270096,0.4533762057877814,latest-run,mistral_7b_instruct
